Sample Number,Follow Number,Date_Collected,Who_Collected,Time_Collected,Orangutan_ID,First_Urine_Day,Dirt_Fecal,CAMP/LAB_specgravitymeter,Site,Species,Age_Class,Creatinine_Result,CV,Status
1048,7615,09-Jan-16,Abuk,7:04:00 AM,Milo,TRUE,FALSE,1.034,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1049,7614,09-Jan-16,Carson,11:52:00 AM,Petzy,FALSE,TRUE,1.025,Tuanan,Pongo pygmaeus wurmbii,semi-independent immature (juveniles),,,
1050,7618,10-Jan-16,Suwi,5:39:00 AM,Milo,TRUE,FALSE,1.028,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1051,7622,11-Jan-16,Abuk,5:14:00 AM,Kondor,TRUE,TRUE,1.028,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1052,7630,13-Jan-16,Isman,8:45:00 AM,Ekko,FALSE,FALSE,1.035,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1053,7631,13-Jan-16,Beth Barrow,11:48:00 AM,Niko,TRUE,FALSE,1.044,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1054,7635,14-Jan-16,Beth Barrow,6:54:00 AM,Niko,TRUE,FALSE,1.042,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1055,7636,15-Jan-16,Isman,5:23:00 AM,Pinky,TRUE,FALSE,1.020,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1056,7638,15-Jan-16,Rebecca Brittain,8:35:00 AM,Ekko,FALSE,TRUE,1.043,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1057,7638,15-Jan-16,Rebecca Brittain,12:04:00 PM,Ekko,FALSE,FALSE,1.026,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1058,7640,16-Jan-16,Abuk,5:18:00 AM,Pinky,TRUE,FALSE,1.022,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1059,7643,16-Jan-16,Tono,5:24:00 AM,Juni,TRUE,FALSE,1.032,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1060,7647,17-Jan-16,Abuk,6:05:00 AM,Juni,TRUE,FALSE,1.026,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1061,7652,19-Jan-16,Tono,5:34:00 AM,Juni,TRUE,FALSE,1.028,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1062,7661,22-Jan-16,Abuk,5:42:00 AM,Jinak,TRUE,FALSE,1.031,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1063,7664,23-Jan-16,Idun,5:45:00 AM,Jinak,TRUE,FALSE,1.037,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1064,7666,23-Jan-16,Abuk,9:26:00 AM,Sony,TRUE,TRUE,1.016,Tuanan,Pongo pygmaeus wurmbii,dependent immature non-clinging infant (4yrs-weaned),,,
1065,7667,24-Jan-16,Suwi,6:51:00 AM,Jinak,TRUE,FALSE,1.013,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1066,7671,25-Jan-16,Rebecca Brittain,1:26:00 PM,Apoi,FALSE,FALSE,1.023,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1067,7672,26-Jan-16,Rebecca Brittain,6:18:00 AM,Apoi,TRUE,FALSE,1.016,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1068,7676,29-Jan-16,Abuk,5:27:00 AM,Salman,TRUE,FALSE,1.025,Tuanan,Pongo pygmaeus wurmbii,adult unflanged male,,,
1069,7677,30-Jan-16,Abuk,5:21:00 AM,Salman,TRUE,FALSE,1.023,Tuanan,Pongo pygmaeus wurmbii,adult unflanged male,,,
1070,7682,01-Feb-16,Isman,5:50:00 AM,Milo,TRUE,FALSE,1.025,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1071,7683,01-Feb-16,Abuk,5:12:00 AM,Gismo,TRUE,FALSE,1.025,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1072,7686,02-Feb-16,Isman,5:25:00 AM,Inul,FALSE,FALSE,1.014,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1073,7687,02-Feb-16,Tono,6:04:00 AM,Niko,TRUE,FALSE,1.014,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1074,7690,03-Feb-16,Isman,5:55:00 AM,Niko,TRUE,FALSE,1.022,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1075,7688,03-Feb-16,Rahmatd,5:54:00 AM,Milo,TRUE,FALSE,1.022,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1076,7689,03-Feb-16,Tono,5:11:00 AM,Inul,TRUE,FALSE,1.023,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1077,7693,04-Feb-16,Abuk,5:26:00 AM,Niko,TRUE,FALSE,1.010,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1078,7691,04-Feb-16,Tono,5:37:00 AM,Milo,TRUE,FALSE,1.019,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1079,7692,04-Feb-16,Isman,5:19:00 AM,Inul,TRUE,FALSE,1.026,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1080,7694,05-Feb-16,Abuk,4:40:00 AM,Inul,TRUE,FALSE,1.026,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.324,4.6,ok
1081,7695,05-Feb-16,Misdi,6:24:00 AM,Niko,FALSE,FALSE,1.011,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.099,10.9,ok
1082,7697,06-Feb-16,Tono,8:41:00 AM,Inul,FALSE,TRUE,1.024,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.300,2.4,ok
1083,7700,08-Feb-16,Abuk,5:42:00 AM,Tomi,TRUE,FALSE,1.016,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.103,1.9,ok
1084,7702,09-Feb-16,Idun,5:35:00 AM,Tomi,FALSE,FALSE,1.014,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.325,5.9,ok
1085,7705,10-Feb-16,Beth Barrow,11:59:00 AM,Tomi,FALSE,FALSE,1.020,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.305,2.5,ok
1086,7708,11-Feb-16,Isman,5:40:00 AM,Tomi,TRUE,FALSE,1.014,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.197,16.1,ok
1087,7711,12-Feb-16,Abuk,6:01:00 AM,Tomi,TRUE,FALSE,1.016,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.171,4.4,ok
1088,7713,12-Feb-16,Idun,5:47:00 AM,Dayak,TRUE,FALSE,1.014,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.238,15.4,ok
1089,7714,13-Feb-16,Suwi,5:38:00 AM,Tomi,FALSE,FALSE,1.018,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.500,2.0,ok
1090,7717,14-Feb-16,Idun,5:37:00 AM,Tomi,FALSE,FALSE,1.013,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.314,14.3,ok
1091,7718,14-Feb-16,Abuk,5:56:00 AM,Dayak,TRUE,FALSE,1.010,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.156,6.2,ok
1092,7719,15-Feb-16,Abuk,8:03:00 AM,Tomi,FALSE,FALSE,1.016,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.227,8.5,ok
1093,7720,16-Feb-16,Rahmatd,5:08:00 AM,Tomi,TRUE,FALSE,1.017,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.319,5.6,ok
1094,7722,17-Feb-16,Suwi,5:04:00 AM,Kondor,TRUE,FALSE,1.016,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.317,14.4,ok
1095,7724,18-Feb-16,Abuk,5:38:00 AM,Kondor,TRUE,TRUE,1.018,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.321,2.9,ok
1096,7725,18-Feb-16,Suwi,5:17:00 AM,Kerry,TRUE,FALSE,1.022,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.298,2.3,ok
1097,7727,19-Feb-16,Suwi,4:33:00 AM,Kondor,TRUE,FALSE,1.023,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.416,3.7,ok
1098,7730,20-Feb-16,Suwi,4:35:00 AM,Kondor,TRUE,FALSE,1.025,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.462,1.9,ok
1099,7732,21-Feb-16,Rahmatd,4:54:00 AM,Kondor,TRUE,FALSE,1.021,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.466,6.9,ok
1100,7735,21-Feb-16,Suwi,10:36:00 AM,Bobo,FALSE,FALSE,1.026,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.648,3.6,ok
1101,7738,22-Feb-16,Abuk,5:08:00 AM,Bobo,TRUE,FALSE,1.017,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.290,7.4,ok
1102,7743,26-Feb-16,Suwi,4:28:00 AM,Mawas,TRUE,FALSE,1.016,Tuanan,Pongo pygmaeus wurmbii,semi-independent immature (juveniles),0.063,2.0,ok
1103,7744,27-Feb-16,Tono,5:22:00 AM,Mawas,TRUE,FALSE,1.013,Tuanan,Pongo pygmaeus wurmbii,semi-independent immature (juveniles),0.174,8.4,ok
1104,7748,29-Feb-16,Abuk,11:14:00 AM,Mawas,FALSE,FALSE,1.029,Tuanan,Pongo pygmaeus wurmbii,semi-independent immature (juveniles),0.297,5.1,ok
1105,7749,29-Feb-16,Suga,11:26:00 AM,Wodan,FALSE,FALSE,1.017,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.366,4.2,ok
1106,7753,01-Mar-16,Idun,5:04:00 AM,Teju,TRUE,FALSE,1.020,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.452,2.6,ok
1107,7751,01-Mar-16,Rahmatd,5:22:00 AM,Mawas,TRUE,FALSE,1.011,Tuanan,Pongo pygmaeus wurmbii,semi-independent immature (juveniles),0.062,9.4,ok
1108,7752,01-Mar-16,Tono,4:36:00 AM,Wodan,FALSE,FALSE,1.008,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.128,8.6,ok
1109,7754,02-Mar-16,Suwi,8:22:00 AM,Wodan,FALSE,FALSE,1.022,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.476,3.2,ok
1110,7755,02-Mar-16,Rahmatd,6:17:00 AM,Teju,TRUE,FALSE,1.029,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.727,2.1,ok
1111,7758,03-Mar-16,Isman,5:31:00 AM,Wodan,TRUE,FALSE,1.014,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.288,4.8,ok
1112,7759,03-Mar-16,Tono,6:36:00 AM,Teju,TRUE,FALSE,1.018,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.462,4.4,ok
1113,7761,04-Mar-16,Isman,5:43:00 AM,Teju,TRUE,FALSE,1.033,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.666,4.5,ok
1114,7760,04-Mar-16,Abuk,5:24:00 AM,Wodan,TRUE,FALSE,1.025,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.613,6.0,ok
1115,7740,24-Feb-16,Rahmatd,8:58:00 AM,Bobo,FALSE,TRUE,1.043,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1116,7763,05-Mar-16,Suwi,6:03:00 AM,Teju,TRUE,FALSE,1.031,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.706,1.3,ok
1117,7765,06-Mar-16,Idun,8:52:00 AM,Mindy,FALSE,FALSE,1.044,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.477,0.8,ok
1118,7767,07-Mar-16,Abuk,5:32:00 AM,Mindy,FALSE,FALSE,1.042,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.753,1.6,ok
1119,7768,08-Mar-16,Isman,5:37:00 AM,Mindy,TRUE,FALSE,1.028,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.476,3.0,ok
1120,7769,09-Mar-16,Isman,9:41:00 AM,Mindy,FALSE,FALSE,1.036,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.935,8.6,ok
1121,7771,13-Mar-16,Abuk,6:24:00 AM,Milo,TRUE,FALSE,1.023,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.270,6.1,ok
1122,7774,15-Mar-16,Isman,7:08:00 AM,Niko,TRUE,FALSE,1.017,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.318,2.1,ok
1123,7776,17-Mar-16,Abuk,8:40:00 AM,Niko,FALSE,FALSE,1.025,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.682,0.4,ok
1124,7777,18-Mar-16,Suwi,5:27:00 AM,Niko,TRUE,FALSE,1.025,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1125,7778,19-Mar-16,Idun,5:08:00 AM,Niko,TRUE,FALSE,1.023,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.588,2.5,ok
1126,7783,24-Mar-16,Isman,5:45:00 AM,Tomi,TRUE,FALSE,1.020,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.343,3.1,ok
1127,7785,25-Mar-16,Abuk,5:34:00 AM,Tomi,TRUE,FALSE,1.018,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.258,4.9,ok
1128,7789,27-Mar-16,Idun,5:34:00 AM,Tomi,TRUE,FALSE,1.024,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.447,2.1,ok
1129,7790,27-Mar-16,Abuk,5:44:00 AM,Jinak,TRUE,FALSE,1.026,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.401,1.4,ok
1130,7794,28-Mar-16,Idun,5:29:00 AM,Jinak,TRUE,FALSE,1.029,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.384,0.3,ok
1131,7798,30-Mar-16,Suwi,5:17:00 AM,Jinak,TRUE,FALSE,1.024,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.377,1.3,ok
1307,8270,19-Aug-16,Suwi,5:10:00 AM,Mindy,TRUE,FALSE,1.037,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.570,0.2,ok
1309,8277,21-Aug-16,Idun,5:08:00 PM,Mindy,TRUE,FALSE,1.032,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.744,5.9,ok
1310,8279,21-Aug-16,Abuk,5:18:00 AM,Unknown flanged male,TRUE,FALSE,1.048,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.749,11.9,ok
1308,8274,21-Aug-16,Isman,5:43:00 AM,Mindy,TRUE,FALSE,1.038,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.617,6.1,ok
1311,8281,22-Aug-16,Idun,5:43:00 PM,Mindy,TRUE,FALSE,1.029,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.594,2.4,ok
1312,8283,22-Aug-16,Isman,7:07:00 AM,Ekko,FALSE,FALSE,1.033,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,1.624,0.7,ok
1313,8286,23-Aug-16,Idun,5:05:00 AM,Ekko,TRUE,FALSE,1.099,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,1.673,1.3,ok
1314,8284,23-Aug-16,Tono,12:29:00 PM,Mindy,FALSE,FALSE,1.024,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.456,1.4,ok
1315,8287,24-Aug-16,Suwi,5:40:00 AM,Milo,TRUE,FALSE,1.028,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.479,1.7,ok
1316,8299,29-Aug-16,Rahmatd,5:20:00 AM,Juni,TRUE,FALSE,1.026,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.457,0.3,ok
1317,8302,30-Aug-16,Isman,5:11:00 AM,Juni,TRUE,FALSE,1.027,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.544,2.6,ok
1318,8304,31-Aug-16,Suwi,5:18:00 AM,Juni,TRUE,FALSE,1.028,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.624,0.9,ok
1319,8313,03-Sep-16,Idun,7:32:00 AM,Helium,TRUE,FALSE,1.013,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.477,1.2,ok
1320,8320,06-Sep-16,Isman,5:03:00 AM,Otto,FALSE,FALSE,1.012,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.379,1.5,ok
1321,8331,10-Sep-16,Abuk,4:42:00 AM,Tomi,TRUE,FALSE,1.018,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.500,1.0,ok
1322,8354,29-Sep-16,Abuk,5:36:00 AM,Pinky,TRUE,FALSE,1.031,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.652,1.5,ok
1323,8366,01-Oct-16,Idun,6:18:00 AM,Pinky,TRUE,FALSE,1.036,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.673,1.4,ok
1324,8374,03-Oct-16,Abuk,5:07:00 AM,Tomi,TRUE,FALSE,1.019,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.760,1.5,ok
1325,8327,03-Oct-16,Isman,6:02:00 AM,Pinky,FALSE,FALSE,1.023,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.656,1.2,ok
1326,8375,04-Oct-16,Isman,5:16:00 AM,Tomi,FALSE,FALSE,1.036,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,1.654,1.0,ok
1327,8382,07-Oct-16,Isman,4:49:00 AM,Henk,TRUE,FALSE,1.032,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.816,0.6,ok
1328,8385,08-Oct-16,Abuk,4:54:00 AM,Henk,TRUE,FALSE,1.026,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.826,1.0,ok
1329,8400,13-Oct-16,Abuk,5:03:00 AM,Ekko,TRUE,FALSE,1.042,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,1.648,1.9,ok
1330,8419,22-Oct-16,Idun,4:55:00 AM,Isidor,TRUE,FALSE,1.023,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.423,1.3,ok
1331,8422,23-Oct-16,Suwi,5:35:00 AM,Isidor,TRUE,FALSE,1.011,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.224,2.0,ok
1332,8426,25-Oct-16,Idun,5:12:00 AM,Isidor,TRUE,FALSE,1.011,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.050,12.4,ok
1333,8430,26-Oct-16,Isman,4:55:00 AM,Isidor,TRUE,FALSE,1.014,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.224,2.7,ok
1334,8432,27-Oct-16,Abuk,5:13:00 AM,Henk,TRUE,FALSE,1.012,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.360,2.1,ok
1335,8442,29-Oct-16,Abuk,4:52:00 AM,Juni,TRUE,FALSE,1.023,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.471,0.3,ok
1336,8452,31-Oct-16,Idun,4:47:00 AM,Tina,TRUE,FALSE,1.023,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.488,0.8,ok
1337,8485,01-Nov-16,Idun,5:22:00 AM,Tina,TRUE,FALSE,1.025,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.634,3.6,ok
1338,8464,04-Nov-16,Suwi,5:18:00 AM,Niko,TRUE,FALSE,1.012,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.393,0.6,ok
1339,8467,05-Nov-16,Abuk,4:58:00 AM,Inul,TRUE,FALSE,1.028,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.986,1.5,ok
1340,8474,07-Nov-16,Abuk,5:17:00 AM,Inul,TRUE,FALSE,1.033,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,1.405,2.7,ok
1341,8484,11-Nov-16,Suwi,4:52:00 AM,Jinak,TRUE,FALSE,1.022,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.729,1.5,ok
1342,8493,14-Nov-16,Idun,4:43:00 AM,Wodan,TRUE,FALSE,1.008,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.148,8.0,ok
1343,8501,16-Nov-16,Tono,5:18:00 AM,Tomi,TRUE,FALSE,1.009,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.425,1.3,ok
1344,8504,17-Nov-16,Abuk,4:52:00 AM,Tomi,TRUE,FALSE,1.008,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.474,0.7,ok
1345,8518,21-Nov-16,Idun,6:51:00 AM,Desy,TRUE,FALSE,1.030,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1346,8516,21-Nov-16,Abuk,5:04:00 AM,Milo,TRUE,FALSE,1.033,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,1.978,1.3,ok
1347,8522,22-Nov-16,Rahmatd,5:05:00 AM,Milo,TRUE,FALSE,1.031,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,1.449,3.2,ok
1348,8544,30-Nov-16,Rahmatd,5:27:00 AM,Fugit,TRUE,FALSE,1.006,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.286,2.2,ok
1349,8547,01-Dec-16,Suwi,5:21:00 AM,Fugit,TRUE,FALSE,1.012,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.378,1.7,ok
1350,8555,06-Dec-16,Rahmatd,4:52:00 AM,Fugit,TRUE,FALSE,1.014,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.649,2.2,ok
1351,8562,07-Dec-16,Tono,5:29:00 AM,Fugit,TRUE,FALSE,1.031,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.961,1.5,ok
1352,8569,09-Dec-16,Abuk,8:07:00 AM,Inul,FALSE,FALSE,1.031,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1353,8571,10-Dec-16,Rahmatd,5:29:00 AM,Inul,TRUE,FALSE,1.012,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.445,0.9,ok
1354,8574,11-Dec-16,Rahmatd,5:50:00 AM,Inul,TRUE,FALSE,1.030,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.712,3.0,ok
1355,8577,12-Dec-16,Abuk,5:04:00 AM,Mindy,TRUE,FALSE,1.032,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.846,7.8,ok
1356,8581,15-Dec-16,Idun,5:23:00 AM,Mindy,TRUE,FALSE,1.037,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,2.055,1.3,ok
1357,8589,15-Dec-16,Tono,4:57:00 AM,Mindy,TRUE,FALSE,1.039,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,1.010,1.3,ok
1358,8611,24-Dec-16,Abuk,10:27:00 AM,Sugus,FALSE,FALSE,1.019,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.553,1.8,ok
1359,8615,25-Dec-16,Suwi,5:26:00 AM,Juni,TRUE,FALSE,1.054,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,2.002,1.7,ok
1360,8640,06-Jan-17,Suwi,5:28:00 AM,Jinak,TRUE,FALSE,1.020,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.587,1.0,ok
1361,8648,09-Jan-17,Suwi,5:34:00 AM,Milo,TRUE,FALSE,1.034,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.813,6.0,ok
1362,8655,12-Jan-17,Suwi,5:05:00 AM,Milo,TRUE,FALSE,1.020,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.399,0.8,ok
1363,8668,18-Jan-17,Suwi,5:57:00 AM,Gismo,TRUE,FALSE,1.041,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1364,8687,26-Jan-17,Suwi,9:06:00 AM,Sugus,FALSE,FALSE,1.022,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.698,2.6,ok
1365,8688,26-Jan-17,Abuk,5:28:00 AM,Jip,TRUE,FALSE,1.027,Tuanan,Pongo pygmaeus wurmbii,independent immature (older juvs),0.999,1.6,ok
1366,8691,27-Jan-17,Abuk,5:57:00 AM,Inul,FALSE,FALSE,1.012,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.232,0.5,ok
1367,8694,29-Jan-17,Idun,12:06:00 PM,Sugus,FALSE,FALSE,1.027,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.858,2.1,ok
1368,8700,03-Feb-17,Abuk,5:16:00 AM,Niko,TRUE,FALSE,1.013,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.222,0.6,ok
1369,8315,04-Sep-16,Abuk,5:05:00 AM,Orchid,TRUE,FALSE,1.014,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1370,8711,08-Feb-17,Isman,5:14:00 AM,Juni,TRUE,FALSE,1.027,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.860,4.6,ok
1371,8713,08-Feb-17,Suwi,5:18:00 AM,Mindy,TRUE,FALSE,1.036,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,1.773,6.2,ok
1372,8715,09-Feb-17,Isman,5:17:00 AM,Juni,TRUE,FALSE,1.030,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.938,1.6,ok
1373,8719,10-Feb-17,Idun,5:12:00 AM,Mindy,TRUE,FALSE,1.027,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,1.045,1.7,ok
1374,8721,10-Feb-17,Suwi,5:18:00 AM,Juni,TRUE,FALSE,1.015,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.371,1.8,ok
1375,8723,11-Feb-17,Abuk,5:24:00 AM,Mindy,TRUE,FALSE,1.019,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.520,1.2,ok
1376,8737,17-Feb-17,Isman,4:56:00 AM,Jinak,TRUE,FALSE,1.032,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,1.290,0.9,ok
1377,8748,19-Feb-17,Abuk,12:07:00 PM,Ekko,FALSE,FALSE,1.029,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,1.002,1.7,ok
1378,8749,20-Feb-17,Abuk,5:24:00 AM,Tina,TRUE,FALSE,1.013,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1379,8768,02-Mar-17,Anna,4:59:00 AM,Ekko,TRUE,FALSE,1.019,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.839,1.5,ok
1380,8801,15-Mar-17,Tono,5:13:00 AM,Kondor,TRUE,FALSE,1.016,Tuanan,Pongo pygmaeus wurmbii,adult female no dependent,0.384,2.1,ok
1381,8805,17-Mar-17,Suwi,5:29:00 AM,Gismo,TRUE,FALSE,1.036,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,1.046,1.5,ok
1382,8811,19-Mar-17,Abuk,5:55:00 AM,Gismo,FALSE,FALSE,1.009,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.311,1.1,ok
1270,8177,23-Jul-16,Isman,4:35:00 AM,Ted,TRUE,FALSE,1.035,Tuanan,Pongo pygmaeus wurmbii,adult unflanged male,0.608,2.4,ok
1271,8175,23-Jul-16,Julia,4:37:00 AM,Tina,TRUE,FALSE,1.033,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.496,0.6,ok
