SampleNumber,Dummy_sampleNumber,FollowNumber,Date_Collected,Orangutan_ID,Orangutan_ID#,Time_Collected,First_Urine_Day,Site,Age_Class,AgeClassCond,Analysis_Date,Creatinine_Result,CV,SGmeter,Sex,Habitat_Wide,HI_Low_FAI_Quartiles,SG1,CrSG1,Sg12,,,RES_1,,
306,748,5304,28-Oct-12,Mindy,9,12:52:00 PM,0,Tuanan,adult female with dependent,adult female,8-Apr-15,0.51200000000,1.2000000000,1.030,Female,6.550000000,High,0.030,17.066666670000000,0.000900000000000,,,-0.30971,,
36,788,3531,29-Jul-09,Mindy,9,9:08:00 AM,0,Tuanan,adult female with dependent,adult female,#NULL!,1.06000000000,#NULL!,1.031,Female,4.020000000,High,0.031,34.193548390000000,0.000961000000000,,,0.21816,,
318,793,#NULL!,25-Nov-12,Mindy,9,5:06:00 AM,1,Tuanan,adult female with dependent,adult female,8-Apr-15,1.38500000000,0.9000000000,1.031,Female,10.050000000,High,0.031,44.677419350000000,0.000961000000000,,,0.54316,,
1309,806,8277,21-Aug-16,Mindy,9,5:08:00 PM,1,Tuanan,adult female with dependent,adult female,26-Jul-19,0.74400000000,5.9000000000,1.032,Female,0.478755236,Low,0.032,23.250000000000000,0.001024000000000,,,-0.11750,,
772,812,6768,17-Jan-15,Mindy,9,5:22:00 AM,1,Tuanan,adult female with dependent,adult female,1-Nov-16,0.84500000000,2.8000000000,1.032,Female,5.391000000,High,0.032,26.406250000000000,0.001024000000000,,,-0.01650,,
1355,813,8577,12-Dec-16,Mindy,9,5:04:00 AM,1,Tuanan,adult female with dependent,adult female,13-Mar-20,0.84600000000,7.8000000000,1.032,Female,2.138057422,Low,0.032,26.437500000000000,0.001024000000000,,,-0.01550,,
703,814,6553,21-Sep-14,Mindy,9,4:58:00 AM,1,Tuanan,adult female with dependent,adult female,15-Oct-15,0.84900000000,1.7000000000,1.032,Female,3.204353083,Low,0.032,26.531250000000000,0.001024000000000,,,-0.01250,,
459,853,5716,29-Aug-13,Mindy,9,5:32:00 AM,1,Tuanan,adult female with dependent,adult female,21-Feb-14,1.28642857100,2.5598757430,1.033,Female,3.120000000,Low,0.033,38.982683970000000,0.001089000000001,,,0.40573,,
356,901,5549,16-Jun-13,Mindy,9,5:29:00 AM,1,Tuanan,adult female with dependent,adult female,27-Apr-15,0.60700000000,2.9000000000,1.036,Female,4.640000000,High,0.036,16.861111110000000,0.001296000000000,,,-0.32848,,
1120,912,7769,9-Mar-16,Mindy,9,9:41:00 AM,0,Tuanan,adult female with dependent,adult female,24-Jun-19,0.93500000000,8.6000000000,1.036,Female,0.558659218,Low,0.036,25.972222220000000,0.001296000000000,,,-0.00048,,
543,916,6106,3-Apr-14,Mindy,9,5:29:00 AM,1,Tuanan,adult female with dependent,adult female,29-Apr-15,1.16900000000,0.8000000000,1.036,Female,1.916167665,Low,0.036,32.472222220000000,0.001296000000000,,,0.23352,,
706,917,6558,23-Sep-14,Mindy,9,4:52:00 AM,1,Tuanan,adult female with dependent,adult female,15-Oct-15,1.25000000000,0.9000000000,1.036,Female,3.204353083,Low,0.036,34.722222220000000,0.001296000000000,,,0.31452,,
1371,923,8713,8-Feb-17,Mindy,9,5:18:00 AM,1,Tuanan,adult female with dependent,adult female,24-Mar-20,1.77300000000,6.2000000000,1.036,Female,1.620299603,Low,0.036,49.250000000000000,0.001296000000000,,,0.83752,,
632,926,6338,29-Jun-14,Mindy,9,6:02:00 AM,1,Tuanan,adult female with dependent,adult female,20-May-15,0.46400000000,1.6000000000,1.037,Female,3.126879134,Low,0.037,12.540540540000000,0.001369000000000,,,-0.48880,,
1307,929,8270,19-Aug-16,Mindy,9,5:10:00 AM,1,Tuanan,adult female with dependent,adult female,18-Jul-19,0.57000000000,0.2000000000,1.037,Female,0.478755236,Low,0.037,15.405405410000000,0.001369000000000,,,-0.38280,,
1356,947,8581,15-Dec-16,Mindy,9,5:23:00 AM,1,Tuanan,adult female with dependent,adult female,3-Apr-20,2.05500000000,1.3000000000,1.037,Female,2.138057422,Low,0.037,55.540540540000000,0.001369000000000,,,1.10220,,
1308,951,8274,21-Aug-16,Mindy,9,5:43:00 AM,1,Tuanan,adult female with dependent,adult female,26-Jul-19,0.61700000000,6.1000000000,1.038,Female,0.478755236,Low,0.038,16.236842110000000,0.001444000000000,,,-0.35265,,
535,952,6092,29-Mar-14,Mindy,9,9:36:00 AM,0,Tuanan,adult female with dependent,adult female,29-Apr-15,0.74900000000,3.6000000000,1.038,Female,3.973902728,Low,0.038,19.710526320000000,0.001444000000000,,,-0.22065,,
1357,980,8589,15-Dec-16,Mindy,9,4:57:00 AM,1,Tuanan,adult female with dependent,adult female,13-Mar-20,1.01000000000,1.3000000000,1.039,Female,2.138057422,Low,0.039,25.897435900000000,0.001521000000000,,,0.02396,,
299,986,5292,20-Oct-12,Mindy,9,5:37:00 AM,1,Tuanan,adult female with dependent,adult female,8-Apr-15,1.20000000000,6.2000000000,1.039,Female,6.550000000,High,0.039,30.769230770000000,0.001521000000000,,,0.21396,,
302,987,5300,22-Oct-12,Mindy,9,4:48:00 AM,1,Tuanan,adult female with dependent,adult female,8-Apr-15,1.35800000000,1.0000000000,1.039,Female,6.550000000,High,0.039,34.820512820000000,0.001521000000000,,,0.37196,,
300,989,5295,21-Oct-12,Mindy,9,4:58:00 AM,1,Tuanan,adult female with dependent,adult female,8-Apr-15,1.37300000000,1.7000000000,1.039,Female,6.550000000,High,0.039,35.205128210000000,0.001521000000000,,,0.38696,,
VTU052,993,5292,20-Oct-12,Mindy,9,5:37:00 AM,1,Tuanan,adult female with dependent,adult female,18-Mar-15,2.52800000000,1.7000000000,1.039,Female,6.550000000,High,0.039,64.820512820000000,0.001521000000000,,,1.54196,,
540,1004,6099,31-Mar-14,Mindy,9,5:20:00 AM,1,Tuanan,adult female with dependent,adult female,29-Apr-15,0.93900000000,1.1000000000,1.040,Female,3.973902728,Low,0.040,23.475000000000000,0.001600000000000,,,-0.06296,,
460,1014,5718,30-Aug-13,Mindy,9,5:47:00 AM,1,Tuanan,adult female with dependent,adult female,21-Feb-14,1.52957142900,2.3642871730,1.040,Female,3.120000000,Low,0.040,38.239285730000000,0.001600000000000,,,0.52761,,
VTU054,1018,5300,22-Oct-12,Mindy,9,4:48:00 AM,1,Tuanan,adult female with dependent,adult female,11-Oct-13,0.33211678830,#NULL!,1.041,Female,6.550000000,High,0.041,8.100409471000000,0.001681000000001,,,-0.68529,,
1233,1025,8098,2-Jul-16,Mindy,9,5:36:00 AM,1,Tuanan,adult female with dependent,adult female,18-Jul-19,0.88700000000,0.3000000000,1.041,Female,0.269784173,Low,0.041,21.634146340000000,0.001681000000001,,,-0.13041,,
355,1034,5548,15-Jun-13,Mindy,9,4:59:00 AM,1,Tuanan,adult female with dependent,adult female,27-Apr-15,1.50100000000,5.5000000000,1.041,Female,4.640000000,High,0.041,36.609756100000000,0.001681000000001,,,0.48359,,
1118,1039,7767,7-Mar-16,Mindy,9,5:32:00 AM,0,Tuanan,adult female with dependent,adult female,24-Jun-19,0.75300000000,1.6000000000,1.042,Female,0.558659218,Low,0.042,17.928571430000000,0.001764000000001,,,-0.27939,,
708,1058,6560,24-Sep-14,Mindy,9,4:52:00 AM,1,Tuanan,adult female with dependent,adult female,15-Oct-15,0.92900000000,2.5000000000,1.043,Female,3.204353083,Low,0.043,21.604651160000000,0.001849000000000,,,-0.11790,,
1117,1065,7765,6-Mar-16,Mindy,9,8:52:00 AM,0,Tuanan,adult female with dependent,adult female,24-Jun-19,0.47700000000,0.8000000000,1.044,Female,0.558659218,Low,0.044,10.840909090000000,0.001936000000000,,,-0.58394,,
701,1079,6549,20-Sep-14,Mindy,9,5:06:00 AM,1,Tuanan,adult female with dependent,adult female,15-Oct-15,1.26400000000,0.4000000000,1.045,Female,3.204353083,Low,0.045,28.088888890000000,0.002025000000000,,,0.18948,,
405,1080,#NULL!,2-Jul-13,Mindy,9,5:25:00 AM,1,Tuanan,adult female with dependent,adult female,27-Apr-15,1.50100000000,1.1000000000,1.045,Female,3.000000000,Low,0.045,33.355555560000000,0.002025000000000,,,0.42648,,
544,1081,6108,4-Apr-14,Mindy,9,5:18:00 AM,1,Tuanan,adult female with dependent,adult female,29-Apr-15,1.03200000000,2.4000000000,1.046,Female,1.916167665,Low,0.046,22.434782610000000,0.002116000000000,,,-0.05563,,
455,1090,5704,24-Aug-13,Mindy,9,5:17:00 AM,1,Tuanan,adult female with dependent,adult female,17-Mar-14,1.83390411000,9.6129549340,1.047,Female,3.120000000,Low,0.047,39.019236380000000,0.002209000000000,,,0.73364,,
764,1097,6718,21-Dec-14,Mindy,9,5:11:00 AM,1,Tuanan,adult female no dependent,adult female,1-Nov-16,1.28800000000,5.1000000000,1.048,Female,6.230000000,High,0.048,26.833333330000000,0.002304000000000,,,0.17556,,
462,1100,5719,31-Aug-13,Mindy,9,8:10:00 AM,0,Tuanan,adult female with dependent,adult female,26-Nov-19,1.52900000000,3.8000000000,1.048,Female,3.120000000,Low,0.048,31.854166670000000,0.002304000000000,,,0.41656,,
978,1105,7407,3-Oct-15,Mindy,9,4:55:00 AM,1,Tuanan,adult female with dependent,adult female,13-Dec-19,0.85000000000,2.2000000000,1.050,Female,4.690000000,High,0.050,17.000000000000000,0.002500000000001,,,-0.28538,,
1227,1116,8090,30-Jun-16,Mindy,9,5:35:00 AM,1,Tuanan,adult female with dependent,adult female,14-Jun-19,1.12000000000,4.0000000000,1.054,Female,0.623515439,Low,0.054,20.740740740000000,0.002916000000000,,,-0.05563,,
457,1117,5709,26-Aug-13,Mindy,9,5:38:00 AM,0,Tuanan,adult female with dependent,adult female,26-Nov-19,1.39900000000,4.4000000000,1.054,Female,3.120000000,Low,0.054,25.907407410000000,0.002916000000000,,,0.22337,,
629,1120,6330,26-Jun-14,Mindy,9,5:34:00 AM,1,Tuanan,adult female with dependent,adult female,20-May-15,1.09000000000,6.0000000000,1.055,Female,3.126879134,Low,0.055,19.818181820000000,0.003025000000000,,,-0.09453,,
458,1122,5709,26-Aug-13,Mindy,9,5:27:00 AM,1,Tuanan,adult female with dependent,adult female,26-Nov-19,1.98600000000,3.2000000000,1.055,Female,3.120000000,Low,0.055,36.109090910000000,0.003025000000000,,,0.80147,,
1230,1143,8094,1-Jul-16,Mindy,9,5:22:00 AM,1,Tuanan,adult female with dependent,adult female,18-Jul-19,0.89900000000,1.7000000000,#NULL!,Female,0.269784173,Low,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
VTU051,1172,5285,17-Oct-12,Mindy,9,8:56:00 AM,0,Tuanan,adult female with dependent,adult female,11-Oct-13,0.63553008600,8.2888982470,#NULL!,Female,6.550000000,High,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
VTU057,1176,5304,23-Oct-12,Mindy,9,#NULL!,0,Tuanan,adult female with dependent,adult female,#NULL!,0.33481375360,#NULL!,#NULL!,Female,6.550000000,High,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
VTU063,1181,#NULL!,25-Nov-12,Mindy,9,4:56:00 AM,1,Tuanan,adult female with dependent,adult female,11-Oct-13,1.22750716300,2.4098410380,#NULL!,Female,10.050000000,High,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
537,320,6095,30-Mar-14,Mindy,9,5:30:00 AM,1,Tuanan,adult female,adult female,29-Apr-15,0.48100000000,3.8000000000,1.016,Female,3.973902728,Low,0.016,30.062500000000000,0.000256000000000,,,-0.00969,,
707,737,6558,23-Sep-14,Mawas,22,11:17:00 AM,0,Tuanan,semi-independent immature (juveniles),adult female,15-Oct-15,0.93900000000,2.8000000000,1.029,Female,3.204353083,Low,0.029,32.379310340000000,0.000841000000001,,,0.13789,,
705,815,6556,22-Sep-14,Mawas,22,12:20:00 PM,0,Tuanan,semi-independent immature (juveniles),adult female,15-Oct-15,0.90000000000,1.3000000000,1.032,Female,3.204353083,Low,0.032,28.125000000000000,0.001024000000000,,,0.03850,,
1160,391,7849,11-May-16,Moby,51,4:54:00 AM,1,Tuanan,dependent immature non-clinging infant (4yrs-weaned),dependent,18-Jul-19,0.32200000000,1.6000000000,1.019,Female,0.505801845,Low,0.019,16.947368420000000,0.000361000000000,,,-0.24735,,
1455,911,8983,8-Jun-17,Molong,66,4:45:00 AM,1,Tuanan,adult unflanged male,adult unflanged male,8-Apr-20,0.91400000000,1.1000000000,1.036,Male,2.717726992,Low,0.036,25.388888890000000,0.001296000000000,,,-0.02148,,
102,18,3713,2-Dec-09,Momo,15,5:01:00 AM,1,Tuanan,adult unflanged male,adult unflanged male,#NULL!,0.19600000000,#NULL!,1.005,Male,2.770000000,Low,0.005,39.200000000000000,0.000025000000000,,,0.02978,,
872,20,7076,21-May-15,Momo,15,5:01:00 AM,1,Tuanan,adult unflanged male,adult unflanged male,4-Sep-19,0.24600000000,2.3000000000,1.005,Male,1.951000000,Low,0.005,49.200000000000000,0.000025000000000,,,0.07978,,
1411,63,8894,4-May-17,Momo,15,5:01:00 AM,1,Tuanan,adult unflanged male,adult unflanged male,24-Mar-20,0.23100000000,0.2000000000,1.008,Male,2.866831073,Low,0.008,28.875000000000000,0.000064000000000,,,-0.02933,,
420,3,5631,17-Jul-13,Niko,3,10:18:00 AM,0,Tuanan,adult flanged male,adult flanged male,27-Feb-14,0.19800000000,6.2400000000,1.003,Male,3.000000000,Low,0.003,66.000000000000000,0.000009000000000,,,0.09686,,
6,9,3310,18-Apr-09,Niko,3,#NULL!,0,Tuanan,adult flanged male,adult flanged male,#NULL!,0.28900000000,#NULL!,1.004,Male,5.390000000,High,0.004,72.250000000000000,0.000016000000000,,,0.15509,,
113,16,3745,15-Dec-09,Niko,3,9:33:00 AM,0,Tuanan,adult flanged male,adult flanged male,#NULL!,0.18200000000,#NULL!,1.005,Male,2.770000000,Low,0.005,36.400000000000000,0.000025000000000,,,0.01578,,
428,28,5651,22-Jul-13,Niko,3,9:02:00 AM,0,Tuanan,adult flanged male,adult flanged male,27-Feb-14,0.26300000000,11.7200019000,1.006,Male,3.000000000,Low,0.006,43.833333330000000,0.000036000000000,,,0.06494,,
876,45,7089,26-May-15,Niko,3,4:35:00 AM,1,Tuanan,adult flanged male,adult flanged male,28-Oct-19,0.31400000000,2.0000000000,1.007,Male,1.951000000,Low,0.007,44.857142860000000,0.000049000000001,,,0.08457,,
874,46,7088,25-May-15,Niko,3,4:47:00 AM,1,Tuanan,adult flanged male,adult flanged male,4-Sep-19,0.31600000000,1.5000000000,1.007,Male,1.951000000,Low,0.007,45.142857140000000,0.000049000000001,,,0.08657,,
429,49,5653,23-Jul-13,Niko,3,5:26:00 AM,1,Tuanan,adult flanged male,adult flanged male,27-Feb-14,0.34600000000,6.1407000000,1.007,Male,3.000000000,Low,0.007,49.428571430000000,0.000049000000001,,,0.11657,,
1188,72,7943,23-May-16,Niko,3,5:07:00 AM,1,Tuanan,adult flanged male,adult flanged male,17-Jun-19,0.06200000000,4.7000000000,1.009,Male,0.505801845,Low,0.009,6.888888889000000,0.000081000000000,,,-0.22876,,
580,77,6224,13-May-14,Niko,3,5:11:00 AM,1,Tuanan,adult flanged male,adult flanged male,20-May-15,0.30400000000,1.6000000000,1.009,Male,2.699460108,Low,0.009,33.777777780000000,0.000081000000000,,,0.01324,,
878,86,7091,27-May-15,Niko,3,4:42:00 AM,1,Tuanan,adult flanged male,adult flanged male,28-Oct-19,0.63800000000,0.9000000000,1.009,Male,1.951000000,Low,0.009,70.888888890000000,0.000081000000000,,,0.34724,,
432,87,5654,24-Jul-13,Niko,3,5:36:00 AM,1,Tuanan,adult flanged male,adult flanged male,27-Feb-14,0.65900000000,3.9801001370,1.009,Male,3.000000000,Low,0.009,73.222222220000000,0.000081000000000,,,0.36824,,
VTU028,114,5205,7-Sep-12,Niko,3,8:48:00 AM,0,Tuanan,adult flanged male,adult flanged male,15-Oct-13,1.02746268700,3.6361969860,1.010,Male,5.020000000,High,0.010,102.746268700000000,0.000100000000000,,,0.70673,,
1081,122,7695,5-Feb-16,Niko,3,6:24:00 AM,0,Tuanan,adult flanged male,adult flanged male,24-Jun-19,0.09900000000,10.9000000000,1.011,Male,1.086637298,Low,0.011,9.000000000000000,0.000121000000000,,,-0.25123,,
857,124,7042,9-May-15,Niko,3,5:04:00 AM,1,Tuanan,adult flanged male,adult flanged male,4-Sep-19,0.15800000000,4.6000000000,1.011,Male,1.951000000,Low,0.011,14.363636360000000,0.000121000000000,,,-0.19223,,
599,131,6272,25-May-14,Niko,3,5:40:00 AM,1,Tuanan,adult flanged male,adult flanged male,#NULL!,0.24000000000,#NULL!,1.011,Male,2.699460108,Low,0.011,21.818181820000000,0.000121000000000,,,-0.11023,,
879,138,7094,28-May-15,Niko,3,5:35:00 AM,1,Tuanan,adult flanged male,adult flanged male,28-Oct-19,0.37900000000,3.2000000000,1.011,Male,1.951000000,Low,0.011,34.454545450000000,0.000121000000000,,,0.02877,,
1147,140,7847,30-Apr-16,Niko,3,5:35:00 AM,0,Tuanan,adult flanged male,adult flanged male,17-Jun-19,0.41600000000,0.5000000000,1.011,Male,1.179593040,Low,0.011,37.818181820000000,0.000121000000000,,,0.06577,,
601,160,6277,26-May-14,Niko,3,5:00:00 AM,1,Tuanan,adult flanged male,adult flanged male,20-May-15,0.24500000000,0.4000000000,1.012,Male,2.699460108,Low,0.012,20.416666670000000,0.000144000000000,,,-0.13426,,
1338,175,8464,4-Nov-16,Niko,3,5:18:00 AM,1,Tuanan,adult flanged male,adult flanged male,13-Mar-20,0.39300000000,0.6000000000,1.012,Male,1.125989044,Low,0.012,32.750000000000000,0.000144000000000,,,0.01374,,
1368,195,8700,3-Feb-17,Niko,3,5:16:00 AM,1,Tuanan,adult flanged male,adult flanged male,17-Mar-20,0.22200000000,0.6000000000,1.013,Male,1.620299603,Low,0.013,17.076923080000000,0.000169000000000,,,-0.18582,,
880,221,7097,29-May-15,Niko,3,5:11:00 AM,1,Tuanan,adult flanged male,adult flanged male,28-Oct-19,0.74500000000,0.9000000000,1.013,Male,1.951000000,Low,0.013,57.307692310000000,0.000169000000000,,,0.33718,,
433,253,5656,25-Jul-13,Niko,3,11:12:00 AM,0,Tuanan,adult flanged male,adult flanged male,27-Feb-14,0.90100000000,1.2682000000,1.014,Male,3.000000000,Low,0.014,64.357142860000000,0.000196000000001,,,0.46509,,
873,254,7082,22-May-15,Niko,3,4:38:00 AM,1,Tuanan,adult flanged male,adult flanged male,4-Sep-19,1.02500000000,0.6000000000,1.014,Male,1.951000000,Low,0.014,73.214285710000000,0.000196000000001,,,0.58909,,
1268,259,8178,23-Jul-16,Niko,3,6:06:00 AM,1,Tuanan,adult flanged male,adult flanged male,18-Jul-19,0.20800000000,1.2000000000,1.015,Male,0.269784173,Low,0.015,13.866666670000000,0.000225000000000,,,-0.25554,,
822,298,6943,29-Mar-15,Niko,3,5:12:00 AM,1,Tuanan,adult flanged male,adult flanged male,30-Aug-19,0.27200000000,2.8000000000,1.016,Male,2.541000000,Low,0.016,17.000000000000000,0.000256000000000,,,-0.21869,,
819,336,6937,27-Mar-15,Niko,3,5:32:00 AM,0,Tuanan,adult flanged male,adult flanged male,26-Jul-19,0.17500000000,2.6000000000,1.017,Male,2.541000000,Low,0.017,10.294117650000000,0.000289000000001,,,-0.34238,,
824,338,6947,31-Mar-15,Niko,3,5:55:00 AM,1,Tuanan,adult flanged male,adult flanged male,28-Oct-19,0.24900000000,5.9000000000,1.017,Male,2.541000000,Low,0.017,14.647058820000000,0.000289000000001,,,-0.26838,,
1122,341,7774,15-Mar-16,Niko,3,7:08:00 AM,1,Tuanan,adult flanged male,adult flanged male,24-Jun-19,0.31800000000,2.1000000000,1.017,Male,0.558659218,Low,0.017,18.705882350000000,0.000289000000001,,,-0.19938,,
1140,347,7833,27-Apr-16,Niko,3,5:22:00 AM,1,Tuanan,adult flanged male,adult flanged male,17-Jun-19,0.41700000000,0.7000000000,1.017,Male,1.179593040,Low,0.017,24.529411760000000,0.000289000000001,,,-0.10038,,
994,377,7475,21-Nov-15,Niko,3,8:18:00 AM,0,Tuanan,adult flanged male,adult flanged male,13-Dec-19,0.50300000000,1.2000000000,1.018,Male,3.448000000,Low,0.018,27.944444440000000,0.000324000000000,,,-0.04060,,
823,393,6944,30-Mar-15,Niko,3,5:43:00 AM,1,Tuanan,adult flanged male,adult flanged male,30-Aug-19,0.34900000000,1.7000000000,1.019,Male,2.541000000,Low,0.019,18.368421050000000,0.000361000000000,,,-0.22035,,
1143,407,7837,28-Apr-16,Niko,3,6:13:00 AM,1,Tuanan,adult flanged male,adult flanged male,17-Jun-19,0.57200000000,1.6000000000,1.019,Male,1.179593040,Low,0.019,30.105263160000000,0.000361000000000,,,0.00265,,
595,475,6267,24-May-14,Niko,3,5:45:00 AM,1,Tuanan,adult flanged male,adult flanged male,20-May-15,0.52500000000,1.7000000000,1.021,Male,2.699460108,Low,0.021,25.000000000000000,0.000441000000001,,,-0.09445,,
982,512,7429,9-Oct-15,Niko,3,4:48:00 AM,1,Tuanan,adult flanged male,adult flanged male,13-Dec-19,0.75800000000,0.6000000000,1.022,Male,4.690000000,High,0.022,34.454545450000000,0.000484000000000,,,0.11421,,
1125,538,7778,19-Mar-16,Niko,3,5:08:00 AM,1,Tuanan,adult flanged male,adult flanged male,24-Jun-19,0.58800000000,2.5000000000,1.023,Male,0.558659218,Low,0.023,25.565217390000000,0.000529000000000,,,-0.07967,,
709,571,6561,24-Sep-14,Niko,3,7:42:00 AM,0,Tuanan,adult flanged male,adult flanged male,15-Oct-15,0.37100000000,3.7000000000,1.024,Male,3.204353083,Low,0.024,15.458333330000000,0.000576000000000,,,-0.32008,,
993,583,7470,19-Nov-15,Niko,3,8:55:00 AM,0,Tuanan,adult flanged male,adult flanged male,13-Dec-19,0.62100000000,3.5000000000,1.024,Male,3.448000000,Low,0.024,25.875000000000000,0.000576000000000,,,-0.07008,,
1145,595,7842,29-Apr-16,Niko,3,5:15:00 AM,1,Tuanan,adult flanged male,adult flanged male,17-Jun-19,0.95800000000,0.7000000000,1.024,Male,1.179593040,Low,0.024,39.916666670000000,0.000576000000000,,,0.26692,,
1123,613,7776,17-Mar-16,Niko,3,8:40:00 AM,0,Tuanan,adult flanged male,adult flanged male,24-Jun-19,0.68200000000,0.4000000000,1.025,Male,0.558659218,Low,0.025,27.280000000000000,0.000625000000001,,,-0.03202,,
983,648,7434,10-Oct-15,Niko,3,6:03:00 AM,0,Tuanan,adult flanged male,adult flanged male,13-Dec-19,0.95100000000,1.1000000000,1.026,Male,4.690000000,High,0.026,36.576923080000000,0.000676000000000,,,0.21450,,
1265,649,8173,22-Jul-16,Niko,3,10:18:00 PM,0,Tuanan,adult flanged male,adult flanged male,13-Jun-19,0.97400000000,6.6000000000,1.026,Male,0.269784173,Low,0.026,37.461538460000000,0.000676000000000,,,0.23750,,
920,653,7174,30-Jun-15,Niko,3,5:20:00 AM,1,Tuanan,adult flanged male,adult flanged male,8-Nov-19,1.09600000000,1.2000000000,1.026,Male,2.569000000,Low,0.026,42.153846150000000,0.000676000000000,,,0.35950,,
815,780,6919,23-Mar-15,Niko,3,5:13:00 AM,1,Tuanan,adult flanged male,adult flanged male,26-Jul-19,0.80400000000,2.0000000000,1.031,Male,2.541000000,Low,0.031,25.935483870000000,0.000961000000000,,,-0.03784,,
