sample_number,follow_number,Date_Collected,Orangutan_ID,Time_Collected,First_Urine_Day,Site,Age_Class,Analysis_Date,Creatinine_Result,CV,SGmeter,Sex,Habitat_Wide,HI_Low_FAI_Quartiles,SG-1,Cr/(SG-1)
359,5555,18-Jun-13,Mindy,5:36:00 AM,TRUE,Tuanan,adult female with dependent,27-Apr-15,0.414,8.5,1.026,Female,4.64,High,0.026,15.92307692
1120,7769,09-Mar-16,Mindy,9:41:00 AM,FALSE,Tuanan,adult female with dependent,24-Jun-19,0.935,8.6,1.036,Female,0.558659218,Low,0.036,25.97222222
759,6699,15-Dec-14,Mindy,5:20:00 AM,TRUE,Tuanan,adult female no dependent,01-Nov-16,0.173,9.5,1.02,Female,6.23,High,0.02,8.65
777,6778,20-Jan-15,Mindy,4:47:00 AM,TRUE,Tuanan,adult female with dependent,01-Nov-16,0.209,9.5,1.015,Female,5.391,High,0.015,13.93333333
455,5704,24-Aug-13,Mindy,5:17:00 AM,TRUE,Tuanan,adult female with dependent,17-Mar-14,1.83390411,9.612954934,1.047,Female,3.12,Low,0.047,39.01923638
806,6871,01-Mar-15,Mindy,5:31:00 AM,TRUE,Tuanan,adult female with dependent,26-Jul-19,0.296,11,1.024,Female,2.541,Low,0.024,12.33333333
128,3782,14-Jan-10,Mindy,9:44:00 AM,FALSE,Tuanan,adult female with dependent,,0.231,,1.007,Female,2.16,Low,0.007,33
18,3457,09-Jun-09,Mindy,5:35:00 AM,TRUE,Tuanan,adult female with dependent,,0.334,,1.019,Female,6.16,High,0.019,17.57894737
VTU057,5304,23-Oct-12,Mindy,,FALSE,Tuanan,adult female with dependent,,0.334813754,,,Female,6.55,High,,
130,3788,15-Jan-10,Mindy,11:18:00 AM,FALSE,Tuanan,adult female with dependent,,0.464,,1.013,Female,2.16,Low,0.013,35.69230769
134,3792,16-Jan-10,Mindy,5:15:00 AM,TRUE,Tuanan,adult female with dependent,,0.507,,1.015,Female,2.16,Low,0.015,33.8
129,3788,15-Jan-10,Mindy,5:18:00 AM,TRUE,Tuanan,adult female with dependent,,0.517,,1.018,Female,2.16,Low,0.018,28.72222222
22,3480,15-Jun-09,Mindy,10:21:00 AM,FALSE,Tuanan,adult female with dependent,,1.402,,1.026,Female,6.16,High,0.026,53.92307692
318,,25-Nov-12,Mindy,5:06:00 AM,TRUE,Tuanan,adult female with dependent,08-Apr-15,1.385,0.9,1.031,Female,10.05,High,0.031,44.67741935
405,,02-Jul-13,Mindy,5:25:00 AM,TRUE,Tuanan,adult female with dependent,27-Apr-15,1.501,1.1,1.045,Female,3,Low,0.045,33.35555556
711,6562,25-Sep-14,Mindy,8:54:00 AM,FALSE,Tuanan,adult female with dependent,15-Oct-15,1.308,1.8,1.026,Female,3.204353083,Low,0.026,50.30769231
VTU063,,25-Nov-12,Mindy,4:56:00 AM,TRUE,Tuanan,adult female with dependent,11-Oct-13,1.227507163,2.409841038,,Female,10.05,High,,
95,3688,22-Nov-09,Mindy,3:24:00 PM,FALSE,Tuanan,adult female with dependent,,0.211,,1.006,Female,3.92,High,0.006,35.16666667
96,3688,22-Nov-09,Mindy,5:31:00 AM,FALSE,Tuanan,adult female with dependent,,0.441,,1.013,Female,3.92,High,0.013,33.92307692
94,3688,22-Nov-09,Mindy,4:49:00 AM,TRUE,Tuanan,adult female with dependent,,0.518,,1.014,Female,3.92,High,0.014,37
92,3683,21-Nov-09,Mindy,9:06:00 AM,FALSE,Tuanan,adult female with dependent,,0.655,,1.015,Female,3.92,High,0.015,43.66666667
36,3531,29-Jul-09,Mindy,9:08:00 AM,FALSE,Tuanan,adult female with dependent,,1.06,,1.031,Female,4.02,High,0.031,34.19354839
VTU054,5300,22-Oct-12,Mindy,4:48:00 AM,TRUE,Tuanan,adult female with dependent,11-Oct-13,0.332116788,N/A,1.041,Female,6.55,High,0.041,8.100409471
1160,7849,11-May-16,Moby,4:54:00 AM,TRUE,Tuanan,adult female with dependent,18-Jul-19,0.322,1.6,1.019,Unknown,0.505801845,Low,0.019,16.94736842
1455,8983,08-Jun-17,Molong,4:45:00 AM,TRUE,Tuanan,adult unflanged male,08-Apr-20,0.914,1.1,1.036,Male,2.717726992,Low,0.036,25.38888889
1411,8894,04-May-17,Momo,5:01:00 AM,TRUE,Tuanan,adult unflanged male,24-Mar-20,0.231,0.2,1.008,Male,2.866831073,Low,0.008,28.875
872,7076,21-May-15,Momo,5:01:00 AM,TRUE,Tuanan,adult unflanged male,04-Sep-19,0.246,2.3,1.005,Male,1.951,Low,0.005,49.2
102,3713,02-Dec-09,Momo,5:01:00 AM,TRUE,Tuanan,adult unflanged male,,0.196,,1.005,Male,2.77,Low,0.005,39.2
601,6277,26-May-14,Niko,5:00:00 AM,TRUE,Tuanan,adult flanged male,20-May-15,0.245,0.4,1.012,Male,2.699460108,Low,0.012,20.41666667
1123,7776,17-Mar-16,Niko,8:40:00 AM,FALSE,Tuanan,adult flanged male,24-Jun-19,0.682,0.4,1.025,Male,0.558659218,Low,0.025,27.28
986,7450,15-Oct-15,Niko,5:44:00 AM,TRUE,Tuanan,adult flanged male,13-Dec-19,0.869,0.4,1.036,Male,4.69,High,0.036,24.13888889
1147,7847,30-Apr-16,Niko,5:35:00 AM,FALSE,Tuanan,adult flanged male,17-Jun-19,0.416,0.5,1.011,Male,1.17959304,Low,0.011,37.81818182
1368,8700,03-Feb-17,Niko,5:16:00 AM,TRUE,Tuanan,adult flanged male,17-Mar-20,0.222,0.6,1.013,Male,1.620299603,Low,0.013,17.07692308
1338,8464,04-Nov-16,Niko,5:18:00 AM,TRUE,Tuanan,adult flanged male,13-Mar-20,0.393,0.6,1.012,Male,1.125989044,Low,0.012,32.75
982,7429,09-Oct-15,Niko,4:48:00 AM,TRUE,Tuanan,adult flanged male,13-Dec-19,0.758,0.6,1.022,Male,4.69,High,0.022,34.45454545
873,7082,22-May-15,Niko,4:38:00 AM,TRUE,Tuanan,adult flanged male,04-Sep-19,1.025,0.6,1.014,Male,1.951,Low,0.014,73.21428571
1140,7833,27-Apr-16,Niko,5:22:00 AM,TRUE,Tuanan,adult flanged male,17-Jun-19,0.417,0.7,1.017,Male,1.17959304,Low,0.017,24.52941176
1145,7842,29-Apr-16,Niko,5:15:00 AM,TRUE,Tuanan,adult flanged male,17-Jun-19,0.958,0.7,1.024,Male,1.17959304,Low,0.024,39.91666667
878,7091,27-May-15,Niko,4:42:00 AM,TRUE,Tuanan,adult flanged male,28-Oct-19,0.638,0.9,1.009,Male,1.951,Low,0.009,70.88888889
880,7097,29-May-15,Niko,5:11:00 AM,TRUE,Tuanan,adult flanged male,28-Oct-19,0.745,0.9,1.013,Male,1.951,Low,0.013,57.30769231
821,6940,28-Mar-15,Niko,5:01:00 AM,TRUE,Tuanan,adult flanged male,30-Aug-19,0.779,1.1,1.036,Male,2.541,Low,0.036,21.63888889
983,7434,10-Oct-15,Niko,6:03:00 AM,FALSE,Tuanan,adult flanged male,13-Dec-19,0.951,1.1,1.026,Male,4.69,High,0.026,36.57692308
435,5659,26-Jul-13,Niko,7:50:00 AM,FALSE,Tuanan,adult flanged male,26-Nov-19,0.121,1.2,1.043,Male,3,Low,0.043,2.813953488
1268,8178,23-Jul-16,Niko,6:06:00 AM,TRUE,Tuanan,adult flanged male,18-Jul-19,0.208,1.2,1.015,Male,0.269784173,Low,0.015,13.86666667
994,7475,21-Nov-15,Niko,8:18:00 AM,FALSE,Tuanan,adult flanged male,13-Dec-19,0.503,1.2,1.018,Male,3.448,Low,0.018,27.94444444
920,7174,30-Jun-15,Niko,5:20:00 AM,TRUE,Tuanan,adult flanged male,08-Nov-19,1.096,1.2,1.026,Male,2.569,Low,0.026,42.15384615
433,5656,25-Jul-13,Niko,11:12:00 AM,FALSE,Tuanan,adult flanged male,27-Feb-14,0.901,1.2682,1.014,Male,3,Low,0.014,64.35714286
VTU084,5430,11-Feb-13,Niko,9:46:00 AM,FALSE,Tuanan,adult flanged male,18-Mar-15,0.176,1.4,,Male,7.37,High,,
874,7088,25-May-15,Niko,4:47:00 AM,TRUE,Tuanan,adult flanged male,04-Sep-19,0.316,1.5,1.007,Male,1.951,Low,0.007,45.14285714
580,6224,13-May-14,Niko,5:11:00 AM,TRUE,Tuanan,adult flanged male,20-May-15,0.304,1.6,1.009,Male,2.699460108,Low,0.009,33.77777778
1143,7837,28-Apr-16,Niko,6:13:00 AM,TRUE,Tuanan,adult flanged male,17-Jun-19,0.572,1.6,1.019,Male,1.17959304,Low,0.019,30.10526316
814,6917,22-Mar-15,Niko,9:55:00 AM,FALSE,Tuanan,adult flanged male,26-Jul-19,0.825,1.6,1.038,Male,2.541,Low,0.038,21.71052632
823,6944,30-Mar-15,Niko,5:43:00 AM,TRUE,Tuanan,adult flanged male,30-Aug-19,0.349,1.7,1.019,Male,2.541,Low,0.019,18.36842105
595,6267,24-May-14,Niko,5:45:00 AM,TRUE,Tuanan,adult flanged male,20-May-15,0.525,1.7,1.021,Male,2.699460108,Low,0.021,25
876,7089,26-May-15,Niko,4:35:00 AM,TRUE,Tuanan,adult flanged male,28-Oct-19,0.314,2,1.007,Male,1.951,Low,0.007,44.85714286
815,6919,23-Mar-15,Niko,5:13:00 AM,TRUE,Tuanan,adult flanged male,26-Jul-19,0.804,2,1.031,Male,2.541,Low,0.031,25.93548387
1122,7774,15-Mar-16,Niko,7:08:00 AM,TRUE,Tuanan,adult flanged male,24-Jun-19,0.318,2.1,1.017,Male,0.558659218,Low,0.017,18.70588235
816,6926,24-Mar-15,Niko,5:14:00 AM,TRUE,Tuanan,adult flanged male,26-Jul-19,0.736,2.2,1.036,Male,2.541,Low,0.036,20.44444444
1125,7778,19-Mar-16,Niko,5:08:00 AM,TRUE,Tuanan,adult flanged male,24-Jun-19,0.588,2.5,1.023,Male,0.558659218,Low,0.023,25.56521739
980,7426,08-Oct-15,Niko,7:58:00 AM,TRUE,Tuanan,semi-independent immature (juveniles),13-Dec-19,0.685,2.5,1.018,Male,4.69,High,0.018,38.05555556
819,6937,27-Mar-15,Niko,5:32:00 AM,FALSE,Tuanan,adult flanged male,26-Jul-19,0.175,2.6,1.017,Male,2.541,Low,0.017,10.29411765
520,6009,20-Jan-14,Niko,5:45:00 AM,TRUE,Tuanan,adult flanged male,29-Apr-15,0.516,2.6,1.088,Male,6.146572104,High,0.088,5.863636364
822,6943,29-Mar-15,Niko,5:12:00 AM,TRUE,Tuanan,adult flanged male,30-Aug-19,0.272,2.8,1.016,Male,2.541,Low,0.016,17
879,7094,28-May-15,Niko,5:35:00 AM,TRUE,Tuanan,adult flanged male,28-Oct-19,0.379,3.2,1.011,Male,1.951,Low,0.011,34.45454545
448,5693,10-Aug-13,Niko,5:06:00 AM,TRUE,Tuanan,adult flanged male,27-Feb-14,1.204,3.2309,1.046,Male,3.12,Low,0.046,26.17391304
993,7470,19-Nov-15,Niko,8:55:00 AM,FALSE,Tuanan,adult flanged male,13-Dec-19,0.621,3.5,1.024,Male,3.448,Low,0.024,25.875
VTU028,5205,07-Sep-12,Niko,8:48:00 AM,FALSE,Tuanan,adult flanged male,15-Oct-13,1.027462687,3.636196986,1.01,Male,5.02,High,0.01,102.7462687
709,6561,24-Sep-14,Niko,7:42:00 AM,FALSE,Tuanan,adult flanged male,15-Oct-15,0.371,3.7,1.024,Male,3.204353083,Low,0.024,15.45833333
432,5654,24-Jul-13,Niko,5:36:00 AM,TRUE,Tuanan,adult flanged male,27-Feb-14,0.659,3.980100137,1.009,Male,3,Low,0.009,73.22222222
857,7042,09-May-15,Niko,5:04:00 AM,TRUE,Tuanan,adult flanged male,04-Sep-19,0.158,4.6,1.011,Male,1.951,Low,0.011,14.36363636
1188,7943,23-May-16,Niko,5:07:00 AM,TRUE,Tuanan,adult flanged male,17-Jun-19,0.062,4.7,1.009,Male,0.505801845,Low,0.009,6.888888889
824,6947,31-Mar-15,Niko,5:55:00 AM,TRUE,Tuanan,adult flanged male,28-Oct-19,0.249,5.9,1.017,Male,2.541,Low,0.017,14.64705882
594,6262,23-May-14,Niko,10:36:00 AM,FALSE,Tuanan,adult flanged male,20-May-15,1.242,6,1.04,Male,2.699460108,Low,0.04,31.05
429,5653,23-Jul-13,Niko,5:26:00 AM,TRUE,Tuanan,adult flanged male,27-Feb-14,0.346,6.1407,1.007,Male,3,Low,0.007,49.42857143
420,5631,17-Jul-13,Niko,10:18:00 AM,FALSE,Tuanan,adult flanged male,27-Feb-14,0.198,6.24,1.003,Male,3,Low,0.003,66
1265,8173,22-Jul-16,Niko,10:18:00 PM,FALSE,Tuanan,adult flanged male,13-Jun-19,0.974,6.6,1.026,Male,0.269784173,Low,0.026,37.46153846
1081,7695,05-Feb-16,Niko,6:24:00 AM,FALSE,Tuanan,adult flanged male,24-Jun-19,0.099,10.9,1.011,Male,1.086637298,Low,0.011,9
428,5651,22-Jul-13,Niko,9:02:00 AM,FALSE,Tuanan,adult flanged male,27-Feb-14,0.263,11.7200019,1.006,Male,3,Low,0.006,43.83333333
113,3745,15-Dec-09,Niko,9:33:00 AM,FALSE,Tuanan,adult flanged male,,0.182,,1.005,Male,2.77,Low,0.005,36.4
599,6272,25-May-14,Niko,5:40:00 AM,TRUE,Tuanan,adult flanged male,,0.24,,1.011,Male,2.699460108,Low,0.011,21.81818182
6,3310,18-Apr-09,Niko,,FALSE,Tuanan,adult flanged male,,0.289,,1.004,Male,5.39,High,0.004,72.25
603,6275,26-May-14,Otto,8:26:00 AM,FALSE,Tuanan,adult flanged male,20-May-15,0.651,0.2,1.019,Male,2.699460108,Low,0.019,34.26315789
685,6525,08-Sep-14,Otto,7:18:00 AM,FALSE,Tuanan,adult flanged male,15-Oct-15,0.902,0.4,1.04,Male,3.204353083,Low,0.04,22.55
1177,7913,18-May-16,Otto,12:00:00 PM,TRUE,Tuanan,adult flanged male,14-Jun-19,0.582,0.7,1.022,Male,0.505801845,Low,0.022,26.45454545
606,6280,27-May-14,Otto,2:05:00 PM,FALSE,Tuanan,adult flanged male,20-May-15,0.44,0.8,1.014,Male,2.699460108,Low,0.014,31.42857143
683,6522,07-Sep-14,Otto,4:49:00 AM,TRUE,Tuanan,adult flanged male,15-Oct-15,0.523,0.8,1.027,Male,3.204353083,Low,0.027,19.37037037
1176,7908,17-May-16,Otto,1:02:00 PM,FALSE,Tuanan,adult flanged male,14-Jun-19,0.761,0.9,1.028,Male,0.505801845,Low,0.028,27.17857143
619,6313,15-Jun-14,Otto,2:52:00 PM,FALSE,Tuanan,adult flanged male,20-May-15,0.885,0.9,1.037,Male,3.126879134,Low,0.037,23.91891892
624,6317,16-Jun-14,Otto,4:30:00 AM,TRUE,Tuanan,adult flanged male,20-May-15,0.353,1.1,1.01,Male,3.126879134,Low,0.01,35.3
960,7357,14-Sep-15,Otto,5:11:00 AM,TRUE,Tuanan,adult flanged male,26-Nov-19,1.341,1.2,1.037,Male,4.483,High,0.037,36.24324324
845,7023,03-May-15,Otto,9:01:00 AM,FALSE,Tuanan,adult flanged male,30-Aug-19,0.172,1.3,1.016,Male,1.951,Low,0.016,10.75
963,7365,17-Sep-15,Otto,8:02:00 AM,FALSE,Tuanan,adult flanged male,26-Nov-19,0.966,1.3,1.025,Male,4.483,High,0.025,38.64
812,6908,18-Mar-15,Otto,6:35:00 AM,TRUE,Tuanan,adult flanged male,26-Jul-19,0.24,1.4,1.021,Male,2.541,Low,0.021,11.42857143
961,7359,15-Sep-15,Otto,4:40:00 AM,TRUE,Tuanan,adult flanged male,26-Nov-19,1.379,1.4,1.039,Male,4.483,High,0.039,35.35897436
1320,8320,06-Sep-16,Otto,5:03:00 AM,FALSE,Tuanan,adult flanged male,11-Mar-20,0.379,1.5,1.012,Male,1.086300543,Low,0.012,31.58333333
966,7370,18-Sep-15,Otto,5:03:00 AM,FALSE,Tuanan,adult flanged male,26-Nov-19,0.976,1.5,1.027,Male,4.483,High,0.027,36.14814815
1173,7901,16-May-16,Otto,5:10:00 AM,TRUE,Tuanan,adult flanged male,14-Jun-19,0.243,1.8,1.011,Male,0.505801845,Low,0.011,22.09090909
682,6520,06-Sep-14,Otto,11:52:00 AM,FALSE,Tuanan,adult flanged male,15-Oct-15,1.035,1.8,1.031,Male,3.204353083,Low,0.031,33.38709677
841,7018,01-May-15,Otto,10:01:00 AM,FALSE,Tuanan,adult flanged male,30-Aug-19,0.194,2.2,1.014,Male,1.951,Low,0.014,13.85714286
813,6911,19-Mar-15,Otto,10:35:00 AM,FALSE,Tuanan,adult flanged male,26-Jul-19,0.246,2.6,1.015,Male,2.541,Low,0.015,16.4
1167,7895,15-May-16,Otto,6:17:00 AM,TRUE,Tuanan,adult flanged male,14-Jun-19,0.502,2.6,1.022,Male,0.505801845,Low,0.022,22.81818182
962,7361,16-Sep-15,Otto,6:18:00 AM,FALSE,Tuanan,adult flanged male,26-Nov-19,1.152,2.6,1.024,Male,4.483,High,0.024,48
596,6265,24-May-14,Otto,11:10:00 AM,FALSE,Tuanan,adult flanged male,20-May-15,1.285,2.8,1.03,Male,2.699460108,Low,0.03,42.83333333
686,6527,09-Sep-14,Otto,5:07:00 AM,TRUE,Tuanan,adult flanged male,15-Oct-15,0.857,2.9,1.042,Male,3.204353083,Low,0.042,20.4047619
690,6532,11-Sep-14,Otto,2:26:00 PM,FALSE,Tuanan,adult flanged male,15-Oct-15,0.782,3.2,1.047,Male,3.204353083,Low,0.047,16.63829787
847,7025,04-May-15,Otto,2:45:00 PM,FALSE,Tuanan,adult flanged male,30-Aug-19,0.145,3.4,1.018,Male,1.951,Low,0.018,8.055555556
684,6525,08-Sep-14,Otto,5:22:00 AM,TRUE,Tuanan,adult flanged male,15-Oct-15,1.003,3.7,1.037,Male,3.204353083,Low,0.037,27.10810811
959,7355,13-Sep-15,Otto,12:40:00 PM,FALSE,Tuanan,adult flanged male,26-Nov-19,1.149,3.7,1.032,Male,4.483,High,0.032,35.90625
843,7020,02-May-15,Otto,5:31:00 AM,FALSE,Tuanan,adult flanged male,30-Aug-19,0.033,3.8,1.014,Male,1.951,Low,0.014,2.357142857
811,6905,17-Mar-15,Otto,5:32:00 AM,TRUE,Tuanan,adult flanged male,26-Jul-19,0.461,3.8,1.018,Male,2.541,Low,0.018,25.61111111
810,6902,16-Mar-15,Otto,5:28:00 AM,TRUE,Tuanan,adult flanged male,26-Jul-19,0.182,5.1,1.015,Male,2.541,Low,0.015,12.13333333
687,6530,10-Sep-14,Otto,4:39:00 AM,TRUE,Tuanan,adult flanged male,15-Oct-15,1.388,5.2,1.042,Male,3.204353083,Low,0.042,33.04761905
598,6270,25-May-14,Otto,6:04:00 AM,FALSE,Tuanan,adult flanged male,20-May-15,0.24,5.7,1.008,Male,2.699460108,Low,0.008,30
282,5125,29-Jul-12,Owl-eye,12:28:00 PM,FALSE,Tuanan,adult unflanged male,08-Apr-15,0.788,2.9,1.016,Male,2.53,Low,0.016,49.25
1494,9092,07-Aug-17,Petzy,5:23:00 AM,TRUE,Tuanan,semi-independent immature (juveniles),10-Apr-20,0.365,0.5,1.02,Male,"2.646153846
3.320012296
4.160246533
3.658161697
4.149765991
3.427672956
2.893991821
3.68503937
2.64615",Low,0.02,18.25
1458,8995,11-Jun-17,Petzy,5:05:00 AM,TRUE,Tuanan,dependent immature non-clinging infant (4yrs-weaned),08-Apr-20,0.984,0.6,1.033,Male,2.717726992,Low,0.033,29.81818182
1509,9147,02-Sep-17,Petzy,6:33:00 AM,TRUE,Tuanan,independent immature (older juvs),10-Apr-20,0.491,0.7,1.026,Male,3.320012296,Low,0.026,18.88461538
1175,7900,16-May-16,Petzy,5:48:00 AM,TRUE,Tuanan,dependent immature non-clinging infant (4yrs-weaned),14-Jun-19,0.172,1.6,1.014,Male,0.505801845,Low,0.014,12.28571429
1514,9152,04-Sep-17,Petzy,11:02:00 AM,FALSE,Tuanan,independent immature (older juvs),10-Apr-20,0.231,2.6,1.013,Male,3.320012296,Low,0.013,17.76923077
1510,9150,03-Sep-17,Petzy,5:49:00 AM,TRUE,Tuanan,independent immature (older juvs),10-Apr-20,0.105,3.9,1.009,Male,3.320012296,Low,0.009,11.66666667
937,7211,10-Jul-15,Pinky,5:18:00 AM,TRUE,Tuanan,adult female no dependent,08-Nov-19,0.758,0.6,1.027,Female,4.423,High,0.027,28.07407407
1513,9151,04-Sep-17,Pinky,5:47:00 AM,TRUE,Tuanan,adult female no dependent,10-Apr-20,0.965,0.6,1.036,Female,3.320012296,Low,0.036,26.80555556
1174,7899,16-May-16,Pinky,6:38:00 AM,TRUE,Tuanan,adult female with dependent,14-Jun-19,0.473,1.1,1.024,Female,0.505801845,Low,0.024,19.70833333
1325,8327,03-Oct-16,Pinky,6:02:00 AM,FALSE,Tuanan,adult female with dependent,11-Mar-20,0.656,1.2,1.023,Female,1.579586877,Low,0.023,28.52173913
1323,8366,01-Oct-16,Pinky,6:18:00 AM,TRUE,Tuanan,adult female with dependent,11-Mar-20,0.673,1.4,1.036,Female,1.579586877,Low,0.036,18.69444444
1322,8354,29-Sep-16,Pinky,5:36:00 AM,TRUE,Tuanan,adult female with dependent,11-Mar-20,0.652,1.5,1.031,Female,1.086300543,Low,0.031,21.03225806
1179,7911,18-May-16,Pinky,5:17:00 AM,TRUE,Tuanan,adult female with dependent,14-Jun-19,0.932,2,1.031,Female,0.505801845,Low,0.031,30.06451613
1182,7919,20-May-16,Pinky,5:04:00 AM,TRUE,Tuanan,adult female with dependent,14-Jun-19,0.418,2.1,1.015,Female,0.505801845,Low,0.015,27.86666667
1517,9157,06-Sep-17,Pinky,6:31:00 AM,TRUE,Tuanan,adult female no dependent,10-Apr-20,0.797,2.2,1.016,Female,3.320012296,Low,0.016,49.8125
1305,8255,12-Aug-16,Pinky,5:12:00 AM,TRUE,Tuanan,adult female with dependent,18-Jul-19,0.338,2.3,1.029,Female,0.478755236,Low,0.029,11.65517241
1461,9001,13-Jun-17,Pinky,5:24:00 AM,TRUE,Tuanan,adult female with dependent,08-Apr-20,0.386,2.3,1.014,Female,2.717726992,Low,0.014,27.57142857
1493,9091,07-Aug-17,Pinky,5:22:00 AM,TRUE,Tuanan,adult female with dependent,10-Apr-20,0.817,2.3,1.035,Female,"2.646153846
3.320012296
4.160246533
3.658161697
4.149765991
3.427672956
2.893991821
3.68503937
2.64615",Low,0.035,23.34285714
1306,,14-Aug-16,Pinky,5:15:00 AM,TRUE,Tuanan,adult female with dependent,18-Jul-19,0.687,2.6,1.026,Female,0.478755236,Low,0.026,26.42307692
1516,9154,05-Sep-17,Pinky,5:17:00 AM,FALSE,Tuanan,adult female no dependent,10-Apr-20,0.817,2.7,1.034,Female,3.320012296,Low,0.034,24.02941176
283,5134,02-Aug-12,Pinky,6:51:00 AM,TRUE,Tuanan,adult female with dependent,08-Apr-15,2.108,3,1.009,Female,2.3,Low,0.009,234.2222222
VTU001,5134,02-Aug-12,Pinky,6:55:00 AM,TRUE,Tuanan,adult female with dependent,29-Sep-13,0.23514377,4.16,,Female,2.3,Low,,
VTU002,5140,04-Aug-12,Pinky,5:54:00 AM,TRUE,Tuanan,adult female with dependent,26-Sep-13,0.691343284,5.764457455,,Female,2.3,Low,,
1166,7888,14-May-16,Pinky,5:09:00 AM,TRUE,Tuanan,adult female with dependent,28-Oct-19,0.475,6.1,1.016,Female,0.505801845,Low,0.016,29.6875
1503,9130,27-Aug-17,Pinky,4:42:00 AM,TRUE,Tuanan,adult female with dependent,10-Apr-20,0.586,11.5,1.031,Female,"2.646153846
3.320012296
4.160246533
3.658161697
4.149765991
3.427672956
2.893991821
3.68503937
2.64615",Low,0.031,18.90322581
1484,9065,29-Jul-17,Preman,5:06:00 AM,TRUE,Tuanan,adult flanged male,08-Apr-20,0.265,0.8,1.023,Male,3.214731586,Low,0.023,11.52173913
328,5388,13-Dec-12,Preman,1:32:00 PM,FALSE,Tuanan,adult flanged male,,0.479,2,,Male,8.91,High,,
1454,8978,06-Jun-17,Preman,10:12:00 AM,FALSE,Tuanan,adult flanged male,08-Apr-20,0.782,2.4,1.028,Male,2.717726992,Low,0.028,27.92857143
1486,9067,30-Jul-17,Preman,11:39:00 AM,FALSE,Tuanan,adult flanged male,08-Apr-20,0.662,3.8,1.04,Male,3.214731586,Low,0.04,16.55
1451,8972,03-Jun-17,Preman,5:17:00 AM,TRUE,Tuanan,adult flanged male,08-Apr-20,0.624,4.1,1.028,Male,2.717726992,Low,0.028,22.28571429
VTU074,5388,13-Dec-12,Preman,1:32:00 PM,FALSE,Tuanan,adult flanged male,11-Oct-13,0.467313433,10.11765691,1.013,Male,8.91,High,0.013,35.94718714
4,3272,01-Apr-09,Preman,11:18:00 AM,FALSE,Tuanan,adult flanged male,,0.23,,1.004,Male,5.39,High,0.004,57.5
120,3760,23-Dec-09,Preman,6:33:00 AM,FALSE,Tuanan,adult flanged male,,0.271,,1.006,Male,2.77,Low,0.006,45.16666667
1,3184,11-Feb-09,Preman,7:29:00 AM,FALSE,Tuanan,adult flanged male,,0.422,,1.011,Male,9.62,High,0.011,38.36363636
111,3744,14-Dec-09,Preman,6:44:00 AM,FALSE,Tuanan,adult flanged male,,0.573,,1.009,Male,2.77,Low,0.009,63.66666667
110,3744,14-Dec-09,Preman,4:42:00 AM,TRUE,Tuanan,adult flanged male,,0.616,,1.012,Male,2.77,Low,0.012,51.33333333
119,3759,22-Dec-09,Preman,10:00:00 AM,FALSE,Tuanan,adult flanged male,,0.648,,1.013,Male,2.77,Low,0.013,49.84615385
12,3428,25-May-09,Preman,6:56:00 AM,FALSE,Tuanan,adult flanged male,,0.711,,1.016,Male,5.62,High,0.016,44.4375
8,3348,06-May-09,Preman,5:44:00 PM,TRUE,Tuanan,adult flanged male,,0.92,,1.031,Male,5.62,High,0.031,29.67741935
28,3495,01-Jul-09,Preman,5:08:00 AM,TRUE,Tuanan,adult flanged male,,1.172,,1.022,Male,4.02,High,0.022,53.27272727
40,3550,01-Aug-09,Preman,12:08:00 PM,FALSE,Tuanan,adult flanged male,,1.526,,1.037,Male,3.46,Low,0.037,41.24324324
37,3539,30-Jul-09,Preman,12:31:00 PM,FALSE,Tuanan,adult flanged male,,1.554,,1.043,Male,4.02,High,0.043,36.13953488
7,3341,04-May-09,Preman,11:52:00 AM,FALSE,Tuanan,adult flanged male,,1.643,,1.034,Male,5.62,High,0.034,48.32352941
487,5801,09-Oct-13,Rex,4:54:00 AM,TRUE,Tuanan,adult flanged male,,1.2251,2.4508,1.01,Male,4.17,High,0.01,122.51
1406,8876,25-Apr-17,Salman,12:44:00 PM,FALSE,Tuanan,adult unflanged male,24-Mar-20,0.194,1.6,1.004,Male,1.416256158,Low,0.004,48.5
1403,8874,24-Apr-17,Salman,10:44:00 AM,FALSE,Tuanan,adult unflanged male,24-Mar-20,0.486,1.8,1.012,Male,1.416256158,Low,0.012,40.5
656,6422,20-Jul-14,Sidony,5:52:00 AM,TRUE,Tuanan,adult female with dependent,18-Mar-15,0.636,0.4,1.021,Female,3.427540589,Low,0.021,30.28571429
649,6405,16-Jul-14,Sidony,2:08:00 PM,FALSE,Tuanan,adult female with dependent,18-Mar-15,0.884,0.5,1.02,Female,3.427540589,Low,0.02,44.2
554,6137,13-Apr-14,Sidony,12:22:00 PM,FALSE,Tuanan,adult female with dependent,20-May-15,0.507,0.6,1.019,Female,1.916167665,Low,0.019,26.68421053
664,6437,23-Jul-14,Sidony,5:26:00 AM,TRUE,Tuanan,adult female with dependent,18-Mar-15,0.434,0.7,1.019,Female,3.427540589,Low,0.019,22.84210526
646,6400,15-Jul-14,Sidony,5:58:00 AM,TRUE,Tuanan,adult female with dependent,18-Mar-15,1.34,0.8,1.027,Female,3.427540589,Low,0.027,49.62962963
