Sample Number,Follow Number,Date_Collected,Who_Collected,Time_Collected,Orangutan_ID,Cold_Thermos,Comments,Dirt_Fecal,First_Urine_Day,CAMP/LAB_specgravitymeter,Site,Month Collection,Year Collection,Age_Class,8OHdG_Result,tblAnalysis_8-OHdG.CV,tblAnalysis_8-OHdG.Status,TAC_Result,tblAnalysis_TAC.CV,tblAnalysis_TAC.Status,Neopterin_Result,tblAnalysis_Neopterin.CV,tblAnalysis_Neopterin.Status,Cortisol_Result,tblAnalysis_Cortisol.CV,tblAnalysis_Cortisol.Status,G-CSF_Result,tblAnalysis_G-CSF.CV,tblAnalysis_G-CSF.Status,IL-10_Result,tblAnalysis_IL-10.CV,tblAnalysis_IL-10.Status,IL-1RA_Result,tblAnalysis_IL-1RA.CV,tblAnalysis_IL-1RA.Status,IL-8_Result,tblAnalysis_IL-8.CV,tblAnalysis_IL-8.Status,MLP-1_Result,tblAnalysis_MCP-1.CV,tblAnalysis_MCP-1.Status,TNF_alpha_Result,tblAnalysis_TNF-alpha.CV,tblAnalysis_TNF-alpha.Status
247,4211,04-Nov-10,Idun,5:09:00 AM,Preman,FALSE,,FALSE,TRUE,1.024,Tuanan,11,2010,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,4209,31-Oct-10,Lya,5:15:00 AM,Dolay,FALSE,,FALSE,TRUE,1.033,Tuanan,10,2010,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,4207,30-Oct-10,Nicole,12:10:00 PM,Preman,FALSE,,TRUE,FALSE,1.029,Tuanan,10,2010,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,4181,19-Oct-10,Rahmatd,7:01:00 AM,Niko,FALSE,,TRUE,FALSE,1.048,Tuanan,10,2010,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,4356,18-Oct-10,Idun,4:59:00 AM,Milo,FALSE,her mother is Mindy,FALSE,TRUE,1.027,Tuanan,10,2010,independent immature (older juvs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,4170,17-Oct-10,Abuk,8:07:00 AM,Wodan,FALSE,,TRUE,FALSE,1.038,Tuanan,10,2010,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,4172,17-Oct-10,Rahmatd,1:39:00 PM,Mindy,FALSE,her child is Milo,TRUE,FALSE,1.032,Tuanan,10,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,4164,07-Oct-10,Idun,8:19:00 PM,Dolay,FALSE,,FALSE,FALSE,1.037,Tuanan,10,2010,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,4150,27-Sep-10,Lya,9:27:00 PM,Dolay,FALSE,,TRUE,FALSE,1.033,Tuanan,9,2010,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,4137,22-Sep-10,Nicole,8:50:00 AM,Juni,FALSE,,TRUE,FALSE,1.041,Tuanan,9,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,4135,22-Sep-10,Idun,5:12:00 AM,Mindy,FALSE,,FALSE,TRUE,1.029,Tuanan,9,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,4133,21-Sep-10,Rahmatd,5:46:00 AM,Dayak,FALSE,,TRUE,TRUE,1.044,Tuanan,9,2010,adult unflanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,4131,21-Sep-10,Idun,5:15:00 AM,Juni,FALSE,,FALSE,TRUE,1.039,Tuanan,9,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,4129,20-Sep-10,Idun,2:36:00 PM,Dayak,FALSE,,FALSE,FALSE,1.032,Tuanan,9,2010,adult unflanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,4126,20-Sep-10,Idun,5:17:00 AM,Mindy,FALSE,,TRUE,TRUE,1.032,Tuanan,9,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,4119,19-Sep-10,Idun,5:07:00 AM,Kondor,FALSE,,FALSE,TRUE,1.026,Tuanan,9,2010,independent immature (older juvs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,4111,31-Aug-10,Idun,5:27:00 AM,Sidony,FALSE,,FALSE,TRUE,1.019,Tuanan,8,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,4091,24-Aug-10,Idun,6:24:00 AM,Sidony,FALSE,,TRUE,TRUE,1.036,Tuanan,8,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,4082,22-Aug-10,Lya,6:16:00 AM,Sidony,FALSE,,FALSE,FALSE,1.031,Tuanan,8,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,4067,14-Aug-10,Lya,5:25:00 AM,Jinak,FALSE,,FALSE,TRUE,1.018,Tuanan,8,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,4059,06-Aug-10,Abuk,2:32:00 PM,Gismo,FALSE,,TRUE,FALSE,1.023,Tuanan,8,2010,adult unflanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,4053,03-Aug-10,Idun,5:41:00 AM,Kondor,FALSE,Gismo is a male that does not have starfruit,TRUE,TRUE,1.012,Tuanan,8,2010,independent immature (older juvs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,4052,02-Aug-10,Idun,8:17:00 AM,Kondor,FALSE,Gismo is a male that does not have starfruit,TRUE,FALSE,1.014,Tuanan,8,2010,independent immature (older juvs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,4051,01-Aug-10,Lya,5:52:00 AM,Kondor,FALSE,Gismo is a male that has no starfruit,FALSE,TRUE,1.024,Tuanan,7,2010,independent immature (older juvs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,4048,31-Jul-10,Lya,5:29:00 AM,Kerry,FALSE,,TRUE,TRUE,1.027,Tuanan,7,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,4050,31-Jul-10,Abuk,9:23:00 AM,Kondor,FALSE,,TRUE,FALSE,1.028,Tuanan,7,2010,independent immature (older juvs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,4046,30-Jul-10,Lya,5:29:00 AM,Kerry,FALSE,,TRUE,TRUE,1.026,Tuanan,7,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,4009,29-Jun-10,Idun,5:39:00 AM,Milo,FALSE,,TRUE,TRUE,1.028,Tuanan,6,2010,independent immature (older juvs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,4007,29-Jun-10,Idun,7:56:00 AM,Isidor,FALSE,,TRUE,FALSE,1.024,Tuanan,6,2010,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,4004,28-Jun-10,Lya,5:49:00 AM,Isidor,FALSE,,TRUE,FALSE,1.033,Tuanan,6,2010,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,3984,15-Jun-10,Idun,12:55:00 PM,Gismo,FALSE,Kondor is a female that has no children,TRUE,FALSE,1.033,Tuanan,6,2010,adult unflanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,3983,15-Jun-10,Idun,12:50:00 PM,Kondor,FALSE,party with same male not yet flanged,TRUE,FALSE,1.029,Tuanan,6,2010,independent immature (older juvs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,3981,14-Jun-10,Lya,5:23:00 AM,Kondor,FALSE,same male as before; not flanged,TRUE,TRUE,1.048,Tuanan,6,2010,independent immature (older juvs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,3979,13-Jun-10,Idun,5:34:00 AM,Kondor,FALSE,party with unknown male,FALSE,TRUE,1.032,Tuanan,6,2010,independent immature (older juvs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,3978,12-Jun-10,Neneng,5:23:00 AM,Kondor,FALSE,,TRUE,TRUE,1.038,Tuanan,6,2010,independent immature (older juvs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,3974,10-Jun-10,Idun,10:35:00 AM,Kondor,FALSE,,FALSE,FALSE,1.037,Tuanan,6,2010,independent immature (older juvs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,3948,25-May-10,Lya,8:14:00 AM,Mindy,FALSE,her child is Milo,TRUE,FALSE,1.041,Tuanan,5,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,3949,25-May-10,Neneng,4:56:00 AM,Milo,FALSE,,TRUE,TRUE,1.033,Tuanan,5,2010,independent immature (older juvs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,3942,23-May-10,Lya,5:00:00 AM,Kerry,FALSE,,FALSE,TRUE,1.044,Tuanan,5,2010,adult female with dependent,,,,,,,,,,,,,0,3.14%,ok,0,1.55%,ok,0,6.15%,ok,0,4.56%,ok,0,4.56%,ok,0,2.89%,ok
208,3943,23-May-10,Idun,5:14:00 AM,Preman,FALSE,,TRUE,TRUE,1.029,Tuanan,5,2010,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,3940,22-May-10,Lya,1:42:00 PM,Kerry,FALSE,,TRUE,FALSE,1.039,Tuanan,5,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,3934,20-May-10,Idun,5:12:00 AM,Kerry,FALSE,,TRUE,TRUE,1.032,Tuanan,5,2010,adult female with dependent,,,,,,,,,,,,,124.44,4.2%,ok,4.35,2.4%,ok,0,12.86%,ok,0,7.44%,ok,0,4.56%,ok,0,0%,ok
205,3931,18-May-10,Neneng,4:58:00 AM,Preman,FALSE,,FALSE,TRUE,1.06,Tuanan,5,2010,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,3931,18-May-10,Neneng,8:40:00 AM,Preman,FALSE,,TRUE,FALSE,1.032,Tuanan,5,2010,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,3930,17-May-10,Abuk,,Preman,FALSE,time is too ard to read may be 10 AM?,FALSE,FALSE,1.009,Tuanan,5,2010,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,3927,15-May-10,Neneng,11:48:00 AM,Preman,FALSE,,FALSE,FALSE,1.030,Tuanan,5,2010,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,3925,08-May-10,Rahmatd,,Budhi,FALSE,,FALSE,FALSE,1.029,Tuanan,5,2010,adult unflanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,3923,04-May-10,Idun,2:10:00 PM,Kerry,FALSE,,TRUE,FALSE,1.037,Tuanan,5,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,3922,03-May-10,Neneng,5:54:00 AM,Kerry,FALSE,,TRUE,TRUE,1.040,Tuanan,5,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,3920,01-May-10,Neneng,5:12:00 AM,Kerry,FALSE,,TRUE,TRUE,1.042,Tuanan,5,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,3915,27-Apr-10,Lya,5:41:00 AM,Kondor,FALSE,,TRUE,TRUE,1.018,Tuanan,4,2010,independent immature (older juvs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,3914,26-Apr-10,Lya,5:11:00 AM,Kondor,FALSE,,TRUE,TRUE,1.034,Tuanan,4,2010,independent immature (older juvs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,3913,25-Apr-10,Idun,5:18:00 AM,Kondor,FALSE,,FALSE,TRUE,1.041,Tuanan,4,2010,independent immature (older juvs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,3911,23-Apr-10,Idun,5:31:00 AM,Kondor,FALSE,,FALSE,TRUE,1.025,Tuanan,4,2010,independent immature (older juvs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,3902,18-Apr-10,Idun,,Juni,FALSE,her child is Jip,FALSE,FALSE,1.039,Tuanan,4,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,3901,17-Apr-10,Lya,10:21:00 AM,Juni,FALSE,,FALSE,FALSE,1.040,Tuanan,4,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,3898,16-Apr-10,Lya,5:03:00 AM,Juni,FALSE,,FALSE,TRUE,1.028,Tuanan,4,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,3895,15-Apr-10,Lya,5:14:00 AM,Juni,FALSE,,FALSE,TRUE,1.024,Tuanan,4,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,3893,15-Apr-10,Idun,5:33:00 AM,Mindy,FALSE,,FALSE,TRUE,1.040,Tuanan,4,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,3888,13-Apr-10,Lya,5:27:00 AM,Mindy,FALSE,,TRUE,FALSE,1.045,Tuanan,4,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,3883,04-Apr-10,Idun,5:53:00 AM,Sidony,FALSE,,FALSE,TRUE,1.041,Tuanan,4,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,3882,03-Apr-10,Neneng,4:03:00 AM,Streisel,FALSE,,TRUE,FALSE,1.035,Tuanan,4,2010,semi-independent immature (juveniles),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,3881,03-Apr-10,Neneng,6:06:00 AM,Sidony,FALSE,,TRUE,TRUE,1.026,Tuanan,4,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,3880,02-Apr-10,Lya,5:29:00 AM,Streisel,FALSE,,TRUE,TRUE,1.023,Tuanan,4,2010,semi-independent immature (juveniles),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,3879,02-Apr-10,Lya,2:07:00 PM,Sidony,FALSE,,TRUE,FALSE,1.034,Tuanan,4,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,3879,02-Apr-10,Lya,7:26:00 AM,Sidony,FALSE,,TRUE,FALSE,1.005,Tuanan,4,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,3875,31-Mar-10,Neneng,6:20:00 AM,Sidony,FALSE,,FALSE,TRUE,1.046,Tuanan,3,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,3871,29-Mar-10,Idun,5:51:00 AM,Sidony,FALSE,,FALSE,TRUE,1.036,Tuanan,3,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,3866,27-Mar-10,Lya,9:47:00 AM,Sidony,FALSE,,TRUE,FALSE,1.004,Tuanan,3,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,3864,26-Mar-10,Lya,6:33:00 AM,Sidony,FALSE,,FALSE,TRUE,1.040,Tuanan,3,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,3860,24-Mar-10,Idun,6:04:00 AM,Sidony,FALSE,,TRUE,TRUE,1.009,Tuanan,3,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,3858,23-Mar-10,Lya,5:26:00 AM,Sidony,FALSE,,FALSE,TRUE,1.020,Tuanan,3,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,3856,22-Mar-10,Idun,12:51:00 PM,Sidony,FALSE,,TRUE,FALSE,1.038,Tuanan,3,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,3857,10-Mar-10,Idun,10:52:00 AM,Streisel,FALSE,,TRUE,FALSE,1.016,Tuanan,3,2010,semi-independent immature (juveniles),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,3856,22-Mar-10,Idun,7:58:00 AM,Sidony,FALSE,,TRUE,FALSE,1.025,Tuanan,3,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,3853,18-Mar-10,Lya,1:08:00 PM,Jinak,FALSE,,FALSE,FALSE,1.028,Tuanan,3,2010,adult female with dependent,,,,,,,,,,,,,0,0%,ok,0,3.29%,ok,0,0%,ok,0,0%,ok,0,0%,ok,0,3.01%,ok
171,3851,16-Mar-10,Idun,6:40:00 AM,Jinak,FALSE,,FALSE,FALSE,1.034,Tuanan,3,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,3848,14-Mar-10,Abuk,6:11:00 AM,Dayak,FALSE,,FALSE,TRUE,1.019,Tuanan,3,2010,adult unflanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,3849,14-Mar-10,Idun,5:45:00 AM,Jinak,FALSE,,FALSE,FALSE,1.021,Tuanan,3,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,3846,12-Mar-10,Lya,12:23:00 PM,Dayak,FALSE,,FALSE,FALSE,1.021,Tuanan,3,2010,adult unflanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,3846,11-Mar-10,Lya,5:23:00 AM,Dayak,FALSE,,FALSE,TRUE,1.008,Tuanan,3,2010,adult unflanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,3845,11-Mar-10,Lya,5:23:00 AM,Dayak,FALSE,,FALSE,TRUE,1.011,Tuanan,3,2010,adult unflanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,3841,04-Mar-10,Abuk,5:32:00 AM,Jinak,FALSE,,FALSE,FALSE,,Tuanan,3,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,3834,16-Feb-10,Lya,9:37:00 AM,Kerry,FALSE,,TRUE,FALSE,1.012,Tuanan,2,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,3834,16-Feb-10,Lya,5:21:00 AM,Kerry,FALSE,,TRUE,TRUE,1.011,Tuanan,2,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,3833,15-Feb-10,Tono,10:37:00 AM,Kerry,FALSE,,TRUE,FALSE,1.012,Tuanan,2,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,3833,15-Feb-10,Lya,5:37:00 AM,Kerry,FALSE,,TRUE,FALSE,1.016,Tuanan,2,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,14-Feb-10,Idun,2:27:00 PM,Kino,FALSE,no follow number but Kerry's follow number is 3832,FALSE,FALSE,1.001,Tuanan,2,2010,dependent immature - clinging infant (0-4yrs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,3831,14-Feb-10,Danny,6:10:00 AM,Ekko,FALSE,,FALSE,FALSE,1.011,Tuanan,2,2010,adult unflanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,3830,13-Feb-10,Lya,11:19:00 AM,Kerry,FALSE,,TRUE,FALSE,,Tuanan,2,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,3829,13-Feb-10,Neneng,1:39:00 PM,Ekko,FALSE,,TRUE,FALSE,,Tuanan,2,2010,adult unflanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,3829,13-Feb-10,Neneng,6:25:00 AM,Ekko,FALSE,,FALSE,TRUE,,Tuanan,2,2010,adult unflanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,3827,12-Feb-10,Idun,6:58:00 AM,Ekko,FALSE,,TRUE,FALSE,1.016,Tuanan,2,2010,adult unflanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,3826,11-Feb-10,Lya,6:27:00 AM,Ekko,FALSE,,FALSE,TRUE,1.011,Tuanan,2,2010,adult unflanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,3814,24-Jan-10,Lya,5:25:00 AM,Kerry,FALSE,,TRUE,TRUE,1.03,Tuanan,1,2010,adult female with dependent,,,,,,,,,,,,,0,3.45%,ok,0,3.14%,ok,0,6.73%,ok,0,5.24%,ok,126.85,27.21%,,0,3.01%,ok
152,3813,24-Jan-10,Neneng,9:52:00 AM,Kondor,FALSE,,TRUE,FALSE,1.012,Tuanan,1,2010,independent immature (older juvs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,3813,24-Jan-10,Neneng,5:18:00 AM,Kondor,FALSE,,FALSE,TRUE,1.011,Tuanan,1,2010,independent immature (older juvs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,3811,23-Jan-10,Rahmatd,12:51:00 PM,Kondor,FALSE,,TRUE,FALSE,1.016,Tuanan,1,2010,independent immature (older juvs),,,,,,,368.057,1.4,ok,1140.775,8.1,ok,15.74,0%,ok,33.29,4.88%,ok,14.52,0%,ok,2.09,0%,ok,3.97,0%,ok,84.42,0%,ok
149,3809,22-Jan-10,Neneng,8:28:00 AM,Kondor,FALSE,,TRUE,FALSE,1.012,Tuanan,1,2010,independent immature (older juvs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,3805,20-Jan-10,Tono,10:50:00 AM,Juni,FALSE,,TRUE,FALSE,1.015,Tuanan,1,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,3805,20-Jan-10,Lya,5:33:00 AM,Juni,FALSE,,FALSE,TRUE,1.011,Tuanan,1,2010,adult female with dependent,,,,,,,167.393,5.9,ok,1533.031,9.4,ok,29.29,2.77%,ok,37.71,4.29%,ok,16.94,0%,ok,1.21,0%,ok,2.86,0%,ok,85.43,1.75%,ok
146,3804,20-Jan-10,Neneng,5:30:00 AM,Kondor,FALSE,,TRUE,TRUE,1.014,Tuanan,1,2010,independent immature (older juvs),,,,,,,,,,,,,14.62,0%,ok,48.72,9.87%,ok,16.94,0%,ok,5.38,4.88%,ok,3.09,0%,ok,86.43,3.45%,ok
145,3801,19-Jan-10,Lya,3:13:00 PM,Juni,FALSE,,TRUE,FALSE,1.016,Tuanan,1,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,3801,19-Jan-10,Lya,1:26:00 PM,Juni,FALSE,,TRUE,FALSE,1.009,Tuanan,1,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,3797,18-Jan-10,Neneng,9:48:00 AM,Kondor,FALSE,,TRUE,FALSE,1.014,Tuanan,1,2010,independent immature (older juvs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,3797,18-Jan-10,Neneng,8:14:00 AM,Kondor,FALSE,,TRUE,FALSE,1.012,Tuanan,1,2010,independent immature (older juvs),,,,,,,,,,,,,15.74,0%,ok,32.18,0%,ok,14.52,0%,ok,1.21,0%,ok,2.86,0%,ok,80.39,0%,ok
141,3799,18-Jan-10,Lya,2:20:00 PM,Juni,FALSE,,TRUE,FALSE,1.009,Tuanan,1,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,3799,18-Jan-10,Lya,12:18:00 PM,Juni,FALSE,,TRUE,FALSE,1.02,Tuanan,1,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,3799,18-Jan-10,Lya,5:40:00 AM,Juni,FALSE,,TRUE,FALSE,1.006,Tuanan,1,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,3795,17-Jan-10,Bunga,5:29:00 AM,Kondor,FALSE,,FALSE,TRUE,1.016,Tuanan,1,2010,independent immature (older juvs),,,,,,,79.175,4.3,ok,1427.483,12.98,ok,30.88,5.24%,ok,35.5,4.56%,ok,14.52,0%,ok,9,7.75%,ok,13.51,0.95%,ok,80.39,0%,ok
137,3794,17-Jan-10,Abuk,7:32:00 AM,Milo,FALSE,,TRUE,FALSE,1.014,Tuanan,1,2010,independent immature (older juvs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,3794,17-Jan-10,Neneng,5:17:00 AM,Milo,FALSE,,TRUE,TRUE,1.018,Tuanan,1,2010,independent immature (older juvs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,3790,16-Jan-10,Bunga,5:22:00 AM,Milo,FALSE,,FALSE,TRUE,1.006,Tuanan,1,2010,independent immature (older juvs),,,,,,,68.970,2.6,ok,1007.744,8.6,ok,13.5,0%,ok,43.23,0%,ok,14.52,0%,ok,1.71,0%,ok,2.62,0%,ok,85.43,1.75%,ok
134,3792,16-Jan-10,Lya,5:15:00 AM,Mindy,FALSE,,FALSE,TRUE,1.015,Tuanan,1,2010,adult female with dependent,,,,,,,192.408,4.1,ok,727.032,6.84,ok,0,4.04%,ok,10.66,6.33%,ok,0,12.86%,ok,0,3.82%,ok,16.83,16.64%,ok,0,5.89%,ok
133,,16-Jan-10,Neneng,7:35:00 AM,Kerry,FALSE,,TRUE,FALSE,1.012,Tuanan,1,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,3791,16-Jan-10,Neneng,5:17:00 AM,Kondor,FALSE,,TRUE,TRUE,1.013,Tuanan,1,2010,independent immature (older juvs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,3791,16-Jan-10,Neneng,7:21:00 AM,Kondor,FALSE,,TRUE,FALSE,1.012,Tuanan,1,2010,independent immature (older juvs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,3788,15-Jan-10,Lya,11:18:00 AM,Mindy,FALSE,,TRUE,FALSE,1.013,Tuanan,1,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,3788,15-Jan-10,Lya,5:18:00 AM,Mindy,FALSE,,FALSE,TRUE,1.018,Tuanan,1,2010,adult female with dependent,,,,,,,195.557,4.8,ok,821.0045,7.87,ok,0,9.03%,ok,0,2.67%,ok,0,10.1%,ok,4.75,4.42%,ok,23.91,6.58%,ok,48.73,2.48%,ok
128,3782,14-Jan-10,Yandi,9:44:00 AM,Mindy,FALSE,,TRUE,FALSE,1.007,Tuanan,1,2010,adult female with dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,3785,14-Jan-10,Lya,5:22:00 AM,Kerry,FALSE,,TRUE,TRUE,1.009,Tuanan,1,2010,adult female with dependent,,,,,,,,,,,,,0,7.44%,ok,71.12,5.89%,ok,0,0%,ok,13.28,5.24%,ok,0,4.29%,ok,0,2.89%,ok
126,3781,13-Jan-10,Rahmatd,5:13:00 AM,Kondor,FALSE,,FALSE,TRUE,1.008,Tuanan,1,2010,independent immature (older juvs),,,,,,,222.191,0.8,ok,161.306,0,ok,14.62,0%,ok,43.23,0%,ok,22.36,8.84%,ok,6.18,11.79%,ok,41.49,10.4%,ok,209.96,10.25%,ok
125,3777,12-Jan-10,Neneng,12:33:00 PM,Kondor,FALSE,,TRUE,FALSE,1.007,Tuanan,1,2010,independent immature (older juvs),,,,,,,,,,,,,13.5,0%,ok,72.76,10.88%,ok,15.73,10.88%,ok,2.9,3.01%,ok,2.86,0%,ok,82.41,3.63%,ok
124,3776,11-Jan-10,Neneng,11:27:00 AM,Kondor,FALSE,,FALSE,FALSE,1.017,Tuanan,1,2010,independent immature (older juvs),,,,,,,,,,,,,0,10.35%,ok,2.75,7.44%,ok,0,6.15%,ok,0,4.88%,ok,0,4.88%,ok,0,2.89%,ok
